Exp,Year,Plot,Treatment,Date,Species,Percent.Cover
E245,2009,18,Fenced,8/14/2009,Aristida basiramea,2
E245,2009,18,Fenced,8/14/2009,Bare ground,30
E245,2009,18,Fenced,6/24/2009,Bare ground,10
E245,2009,18,Fenced,6/24/2009,Carex sp.,8
E245,2009,18,Fenced,8/14/2009,Cyperus sp.,1
E245,2009,18,Fenced,6/24/2009,Koeleria cristata,20
E245,2009,18,Fenced,8/14/2009,Koeleria cristata,30
E245,2009,18,Fenced,6/24/2009,Lithospermum sp.,1
E245,2009,18,Fenced,8/14/2009,Lithospermum sp.,3
E245,2009,18,Fenced,8/14/2009,Miscellaneous forbs,5
E245,2009,18,Fenced,6/24/2009,Miscellaneous litter,8
E245,2009,18,Fenced,8/14/2009,Miscellaneous litter,5
E245,2009,18,Fenced,6/24/2009,Poa pratensis,6
E245,2009,18,Fenced,8/14/2009,Poa pratensis,7
E245,2009,18,Fenced,8/14/2009,Solidago nemoralis,2
E245,2009,18,Fenced,8/14/2009,Sorghastrum nutans,15
E245,2009,18,Fenced,6/24/2009,Sorghastrum nutans,47
E245,2009,19,Insecticide,6/24/2009,Ambrosia artemisiifolia elatior,1
E245,2009,19,Insecticide,6/24/2009,Anemone cylindrica,1
E245,2009,19,Insecticide,6/24/2009,Bare ground,5
E245,2009,19,Insecticide,6/24/2009,Carex sp.,8
E245,2009,19,Insecticide,6/24/2009,Koeleria cristata,10
E245,2009,19,Insecticide,6/24/2009,Lithospermum sp.,3
E245,2009,19,Insecticide,6/24/2009,Miscellaneous forbs,6
E245,2009,19,Insecticide,6/24/2009,Miscellaneous litter,4
E245,2009,19,Insecticide,6/24/2009,Panicum oligosanthes,2
E245,2009,19,Insecticide,6/24/2009,Poa pratensis,35
E245,2009,19,Insecticide,6/24/2009,Rumex acetosella,10
E245,2009,19,Insecticide,6/24/2009,Solidago nemoralis,5
E245,2009,19,Insecticide,6/24/2009,Sorghastrum nutans,10
E245,2009,20,SoilDrenchFungicide,6/24/2009,Anemone cylindrica,3
E245,2009,20,SoilDrenchFungicide,6/24/2009,Carex sp.,11
E245,2009,20,SoilDrenchFungicide,6/24/2009,Koeleria cristata,16
E245,2009,20,SoilDrenchFungicide,6/24/2009,Liatris aspera,2
E245,2009,20,SoilDrenchFungicide,6/24/2009,Miscellaneous litter,4
E245,2009,20,SoilDrenchFungicide,6/24/2009,Poa pratensis,10
E245,2009,20,SoilDrenchFungicide,6/24/2009,Rosa arkansana,1
E245,2009,20,SoilDrenchFungicide,6/24/2009,Solidago nemoralis,2
E245,2009,20,SoilDrenchFungicide,6/24/2009,Solidago rigida,2
E245,2009,20,SoilDrenchFungicide,6/24/2009,Sorghastrum nutans,47
E245,2009,20,SoilDrenchFungicide,6/24/2009,Vicia villosa,2
E245,2009,21,Fenced,8/14/2009,Ambrosia artemisiifolia elatior,2
E245,2009,21,Fenced,8/14/2009,Anemone cylindrica,1
E245,2009,21,Fenced,6/24/2009,Anemone cylindrica,1
E245,2009,21,Fenced,8/14/2009,Aristida basiramea,2
E245,2009,21,Fenced,8/14/2009,Aster azureus,1
E245,2009,21,Fenced,8/14/2009,Bare ground,10
E245,2009,21,Fenced,6/24/2009,Bare ground,11
E245,2009,21,Fenced,6/24/2009,Carex sp.,16
E245,2009,21,Fenced,8/14/2009,Cyperus sp.,1
E245,2009,21,Fenced,8/14/2009,Erigeron sp.,2
E245,2009,21,Fenced,8/14/2009,Koeleria cristata,25
E245,2009,21,Fenced,6/24/2009,Koeleria cristata,36
E245,2009,21,Fenced,6/24/2009,Lithospermum sp.,3
E245,2009,21,Fenced,8/14/2009,Miscellaneous litter,4
E245,2009,21,Fenced,6/24/2009,Miscellaneous litter,6
E245,2009,21,Fenced,6/24/2009,Panicum oligosanthes,1
E245,2009,21,Fenced,6/24/2009,Poa pratensis,11
E245,2009,21,Fenced,8/14/2009,Poa pratensis,20
E245,2009,21,Fenced,6/24/2009,Rosa arkansana,1
E245,2009,21,Fenced,8/14/2009,Rosa arkansana,5
E245,2009,21,Fenced,8/14/2009,Solidago nemoralis,17
E245,2009,21,Fenced,6/24/2009,Solidago nemoralis,3
E245,2009,21,Fenced,8/14/2009,Solidago rigida,10
E245,2009,21,Fenced,6/24/2009,Sorghastrum nutans,11
E245,2009,22,FoliarFungicide,8/14/2009,Ambrosia artemisiifolia elatior,3
E245,2009,22,FoliarFungicide,6/24/2009,Anemone cylindrica,2
E245,2009,22,FoliarFungicide,6/24/2009,Bare ground,3
E245,2009,22,FoliarFungicide,8/14/2009,Bare ground,14
E245,2009,22,FoliarFungicide,6/24/2009,Carex sp.,14
E245,2009,22,FoliarFungicide,8/14/2009,Carex sp.,2
E245,2009,22,FoliarFungicide,8/14/2009,Cyperus sp.,3
E245,2009,22,FoliarFungicide,6/24/2009,Koeleria cristata,57
E245,2009,22,FoliarFungicide,6/24/2009,Lithospermum sp.,2
E245,2009,22,FoliarFungicide,6/24/2009,Miscellaneous litter,9
E245,2009,22,FoliarFungicide,8/14/2009,Poa pratensis,37
E245,2009,22,FoliarFungicide,8/14/2009,Rumex acetosella,11
E245,2009,22,FoliarFungicide,6/24/2009,Rumex acetosella,1
E245,2009,22,FoliarFungicide,8/14/2009,Schizachyrium scoparium,4
E245,2009,22,FoliarFungicide,6/24/2009,Solidago nemoralis,3
E245,2009,22,FoliarFungicide,8/14/2009,Solidago nemoralis,3
E245,2009,22,FoliarFungicide,8/14/2009,Sorghastrum nutans,22
E245,2009,22,FoliarFungicide,6/24/2009,Sorghastrum nutans,9
E245,2009,22,FoliarFungicide,8/14/2009,Tradescantia occidentalis,1
E245,2009,23,AllPesticides,8/14/2009,Ambrosia artemisiifolia elatior,5
E245,2009,23,AllPesticides,8/14/2009,Anemone cylindrica,4
E245,2009,23,AllPesticides,6/24/2009,Anemone cylindrica,8
E245,2009,23,AllPesticides,6/24/2009,Bare ground,12
E245,2009,23,AllPesticides,8/14/2009,Bare ground,8
E245,2009,23,AllPesticides,6/24/2009,Carex sp.,20
E245,2009,23,AllPesticides,8/14/2009,Carex sp.,2
E245,2009,23,AllPesticides,8/14/2009,Cyperus sp.,1
E245,2009,23,AllPesticides,8/14/2009,Koeleria cristata,5
E245,2009,23,AllPesticides,6/24/2009,Koeleria cristata,10
E245,2009,23,AllPesticides,6/24/2009,Lithospermum sp.,3
E245,2009,23,AllPesticides,6/24/2009,Miscellaneous forbs,15
E245,2009,23,AllPesticides,6/24/2009,Miscellaneous litter,12
E245,2009,23,AllPesticides,6/24/2009,Monarda fistulosa,2
E245,2009,23,AllPesticides,8/14/2009,Poa pratensis,40
E245,2009,23,AllPesticides,6/24/2009,Poa pratensis,10
E245,2009,23,AllPesticides,8/14/2009,Solidago nemoralis,9
E245,2009,23,AllPesticides,6/24/2009,Solidago rigida,8
E245,2009,23,AllPesticides,8/14/2009,Sorghastrum nutans,22
E245,2009,23,AllPesticides,8/14/2009,Vicia villosa,4
E245,2009,24,Control,8/14/2009,Ambrosia artemisiifolia elatior,13
E245,2009,24,Control,6/24/2009,Ambrosia coronopifolia,2
E245,2009,24,Control,6/24/2009,Anemone cylindrica,2
E245,2009,24,Control,8/14/2009,Anemone cylindrica,1
E245,2009,24,Control,6/24/2009,Bare ground,49
E245,2009,24,Control,8/14/2009,Bare ground,33
E245,2009,24,Control,6/24/2009,Carex sp.,11
E245,2009,24,Control,8/14/2009,Koeleria cristata,10
E245,2009,24,Control,6/24/2009,Lithospermum sp.,2
E245,2009,24,Control,8/14/2009,Miscellaneous forbs,5
E245,2009,24,Control,8/14/2009,Monarda fistulosa,1
E245,2009,24,Control,8/14/2009,Poa pratensis,30
E245,2009,24,Control,6/24/2009,Poa pratensis,18
E245,2009,24,Control,8/14/2009,Setaria lutescens (glauca),2
E245,2009,24,Control,8/14/2009,Solidago rigida,5
E245,2009,24,Control,6/24/2009,Sorghastrum nutans,16
E245,2009,25,Fenced,6/24/2009,Ambrosia coronopifolia,1
E245,2009,25,Fenced,8/14/2009,Bare ground,29
E245,2009,25,Fenced,6/24/2009,Bare ground,21
E245,2009,25,Fenced,8/14/2009,Koeleria cristata,15
E245,2009,25,Fenced,6/24/2009,Koeleria cristata,12
E245,2009,25,Fenced,8/14/2009,Lespedeza capitata,3
E245,2009,25,Fenced,8/14/2009,Lithospermum sp.,8
E245,2009,25,Fenced,6/24/2009,Lithospermum sp.,3
E245,2009,25,Fenced,6/24/2009,Miscellaneous litter,20
E245,2009,25,Fenced,8/14/2009,Poa pratensis,4
E245,2009,25,Fenced,8/14/2009,Sorghastrum nutans,41
E245,2009,25,Fenced,6/24/2009,Sorghastrum nutans,43
E245,2009,26,FoliarFungicide,8/14/2009,Ambrosia artemisiifolia elatior,3
E245,2009,26,FoliarFungicide,6/24/2009,Bare ground,14
E245,2009,26,FoliarFungicide,8/14/2009,Bare ground,27
E245,2009,26,FoliarFungicide,6/24/2009,Koeleria cristata,20
E245,2009,26,FoliarFungicide,8/14/2009,Koeleria cristata,8
E245,2009,26,FoliarFungicide,8/14/2009,Lespedeza capitata,2
E245,2009,26,FoliarFungicide,6/24/2009,Lespedeza capitata,1
E245,2009,26,FoliarFungicide,6/24/2009,Miscellaneous litter,10
E245,2009,26,FoliarFungicide,6/24/2009,Poa pratensis,5
E245,2009,26,FoliarFungicide,8/14/2009,Poa pratensis,7
E245,2009,26,FoliarFungicide,6/24/2009,Rosa arkansana,20
E245,2009,26,FoliarFungicide,8/14/2009,Rosa arkansana,20
E245,2009,26,FoliarFungicide,8/14/2009,Sorghastrum nutans,33
E245,2009,26,FoliarFungicide,6/24/2009,Sorghastrum nutans,30
E245,2009,27,SoilDrenchFungicide,8/14/2009,Ambrosia artemisiifolia elatior,2
E245,2009,27,SoilDrenchFungicide,6/24/2009,Bare ground,16
E245,2009,27,SoilDrenchFungicide,8/14/2009,Bare ground,13
E245,2009,27,SoilDrenchFungicide,6/24/2009,Carex sp.,14
E245,2009,27,SoilDrenchFungicide,8/14/2009,Cyperus sp.,1
E245,2009,27,SoilDrenchFungicide,8/14/2009,Koeleria cristata,30
E245,2009,27,SoilDrenchFungicide,6/24/2009,Koeleria cristata,11
E245,2009,27,SoilDrenchFungicide,8/14/2009,Lespedeza capitata,4
E245,2009,27,SoilDrenchFungicide,6/24/2009,Lespedeza capitata,2
E245,2009,27,SoilDrenchFungicide,6/24/2009,Miscellaneous litter,11
E245,2009,27,SoilDrenchFungicide,8/14/2009,Poa pratensis,15
E245,2009,27,SoilDrenchFungicide,8/14/2009,Sorghastrum nutans,35
E245,2009,27,SoilDrenchFungicide,6/24/2009,Sorghastrum nutans,46
E245,2009,28,AllPesticides,6/24/2009,Ambrosia artemisiifolia elatior,2
E245,2009,28,AllPesticides,6/24/2009,Bare ground,20
E245,2009,28,AllPesticides,8/14/2009,Bare ground,9
E245,2009,28,AllPesticides,6/24/2009,Koeleria cristata,15
E245,2009,28,AllPesticides,8/14/2009,Koeleria cristata,4
E245,2009,28,AllPesticides,6/24/2009,Lespedeza capitata,4
E245,2009,28,AllPesticides,8/14/2009,Miscellaneous forbs,2
E245,2009,28,AllPesticides,6/24/2009,Miscellaneous litter,15
E245,2009,28,AllPesticides,6/24/2009,Panicum oligosanthes,1
E245,2009,28,AllPesticides,8/14/2009,Poa pratensis,22
E245,2009,28,AllPesticides,6/24/2009,Rumex acetosella,3
E245,2009,28,AllPesticides,8/14/2009,Solidago nemoralis,9
E245,2009,28,AllPesticides,6/24/2009,Solidago nemoralis,10
E245,2009,28,AllPesticides,6/24/2009,Sorghastrum nutans,30
E245,2009,28,AllPesticides,8/14/2009,Sorghastrum nutans,54
E245,2009,29,Control,8/14/2009,Agrostis scabra,1
E245,2009,29,Control,6/24/2009,Ambrosia coronopifolia,2
E245,2009,29,Control,6/24/2009,Bare ground,47
E245,2009,29,Control,8/14/2009,Bare ground,40
E245,2009,29,Control,6/24/2009,Carex sp.,3
E245,2009,29,Control,6/24/2009,Koeleria cristata,13
E245,2009,29,Control,8/14/2009,Lespedeza capitata,2
E245,2009,29,Control,6/24/2009,Miscellaneous litter,10
E245,2009,29,Control,8/14/2009,Mosses,3
E245,2009,29,Control,8/14/2009,Poa pratensis,11
E245,2009,29,Control,6/24/2009,Rosa arkansana,2
E245,2009,29,Control,8/14/2009,Rosa arkansana,5
E245,2009,29,Control,8/14/2009,Schizachyrium scoparium,5
E245,2009,29,Control,8/14/2009,Solidago nemoralis,12
E245,2009,29,Control,6/24/2009,Solidago nemoralis,11
E245,2009,29,Control,6/24/2009,Sorghastrum nutans,12
E245,2009,29,Control,8/14/2009,Sorghastrum nutans,21
E245,2009,30,Insecticide,8/14/2009,Ambrosia artemisiifolia elatior,1
E245,2009,30,Insecticide,6/24/2009,Bare ground,62
E245,2009,30,Insecticide,8/14/2009,Bare ground,66
E245,2009,30,Insecticide,6/24/2009,Carex sp.,1
E245,2009,30,Insecticide,8/14/2009,Koeleria cristata,15
E245,2009,30,Insecticide,6/24/2009,Koeleria cristata,15
E245,2009,30,Insecticide,8/14/2009,Lespedeza capitata,2
E245,2009,30,Insecticide,8/14/2009,Miscellaneous forbs,1
E245,2009,30,Insecticide,8/14/2009,Miscellaneous litter,1
E245,2009,30,Insecticide,6/24/2009,Miscellaneous litter,9
E245,2009,30,Insecticide,6/24/2009,Rumex acetosella,1
E245,2009,30,Insecticide,6/24/2009,Solidago nemoralis,6
E245,2009,30,Insecticide,8/14/2009,Solidago nemoralis,8
E245,2009,30,Insecticide,8/14/2009,Sorghastrum nutans,6
E245,2009,30,Insecticide,6/24/2009,Sorghastrum nutans,6
E245,2009,31,SoilDrenchFungicide,6/24/2009,Ambrosia artemisiifolia elatior,1
E245,2009,31,SoilDrenchFungicide,8/14/2009,Ambrosia artemisiifolia elatior,4
E245,2009,31,SoilDrenchFungicide,8/14/2009,Bare ground,43
E245,2009,31,SoilDrenchFungicide,6/24/2009,Bare ground,35
E245,2009,31,SoilDrenchFungicide,6/24/2009,Carex sp.,3
E245,2009,31,SoilDrenchFungicide,8/14/2009,Koeleria cristata,11
E245,2009,31,SoilDrenchFungicide,6/24/2009,Koeleria cristata,30
E245,2009,31,SoilDrenchFungicide,8/14/2009,Lespedeza capitata,2
E245,2009,31,SoilDrenchFungicide,6/24/2009,Lespedeza capitata,1
E245,2009,31,SoilDrenchFungicide,8/14/2009,Miscellaneous forbs,2
E245,2009,31,SoilDrenchFungicide,6/24/2009,Miscellaneous litter,5
E245,2009,31,SoilDrenchFungicide,8/14/2009,Mosses,5
E245,2009,31,SoilDrenchFungicide,6/24/2009,Poa pratensis,5
E245,2009,31,SoilDrenchFungicide,8/14/2009,Poa pratensis,11
E245,2009,31,SoilDrenchFungicide,6/24/2009,Rosa arkansana,5
E245,2009,31,SoilDrenchFungicide,8/14/2009,Sorghastrum nutans,22
E245,2009,31,SoilDrenchFungicide,6/24/2009,Sorghastrum nutans,15
E245,2009,32,Control,8/14/2009,Ambrosia artemisiifolia elatior,1
E245,2009,32,Control,6/24/2009,Bare ground,38
E245,2009,32,Control,8/14/2009,Bare ground,49
E245,2009,32,Control,6/24/2009,Carex sp.,1
E245,2009,32,Control,8/14/2009,Koeleria cristata,10
E245,2009,32,Control,6/24/2009,Koeleria cristata,6
E245,2009,32,Control,6/24/2009,Lespedeza capitata,1
E245,2009,32,Control,8/14/2009,Lespedeza capitata,1
E245,2009,32,Control,8/14/2009,Miscellaneous litter,3
E245,2009,32,Control,6/24/2009,Miscellaneous litter,10
E245,2009,32,Control,8/14/2009,Mosses,8
E245,2009,32,Control,6/24/2009,Mosses,11
E245,2009,32,Control,6/24/2009,Panicum oligosanthes,1
E245,2009,32,Control,8/14/2009,Physalis heterophylla,1
E245,2009,32,Control,6/24/2009,Solidago nemoralis,2
E245,2009,32,Control,8/14/2009,Solidago nemoralis,2
E245,2009,32,Control,8/14/2009,Sorghastrum nutans,25
E245,2009,32,Control,6/24/2009,Sorghastrum nutans,30
E245,2009,33,Fenced,8/14/2009,Ambrosia artemisiifolia elatior,1
E245,2009,33,Fenced,6/24/2009,Ambrosia coronopifolia,1
E245,2009,33,Fenced,8/14/2009,Bare ground,21
E245,2009,33,Fenced,6/24/2009,Bare ground,15
E245,2009,33,Fenced,6/24/2009,Koeleria cristata,6
E245,2009,33,Fenced,8/14/2009,Koeleria cristata,8
E245,2009,33,Fenced,6/24/2009,Lespedeza capitata,1
E245,2009,33,Fenced,8/14/2009,Lespedeza capitata,4
E245,2009,33,Fenced,6/24/2009,Liatris aspera,1
E245,2009,33,Fenced,6/24/2009,Mosses,30
E245,2009,33,Fenced,8/14/2009,Mosses,30
E245,2009,33,Fenced,6/24/2009,Poa pratensis,6
E245,2009,33,Fenced,8/14/2009,Poa pratensis,9
E245,2009,33,Fenced,8/14/2009,Sorghastrum nutans,27
E245,2009,33,Fenced,6/24/2009,Sorghastrum nutans,40
E245,2009,34,AllPesticides,6/24/2009,Ambrosia artemisiifolia elatior,1
E245,2009,34,AllPesticides,8/14/2009,Bare ground,17
E245,2009,34,AllPesticides,6/24/2009,Bare ground,21
E245,2009,34,AllPesticides,6/24/2009,Carex sp.,3
E245,2009,34,AllPesticides,6/24/2009,Koeleria cristata,10
E245,2009,34,AllPesticides,8/14/2009,Koeleria cristata,25
E245,2009,34,AllPesticides,6/24/2009,Lespedeza capitata,5
E245,2009,34,AllPesticides,8/14/2009,Lespedeza capitata,5
E245,2009,34,AllPesticides,6/24/2009,Miscellaneous litter,10
E245,2009,34,AllPesticides,8/14/2009,Poa pratensis,25
E245,2009,34,AllPesticides,6/24/2009,Poa pratensis,15
E245,2009,34,AllPesticides,6/24/2009,Rosa arkansana,10
E245,2009,34,AllPesticides,8/14/2009,Rosa arkansana,8
E245,2009,34,AllPesticides,6/24/2009,Sorghastrum nutans,25
E245,2009,34,AllPesticides,8/14/2009,Sorghastrum nutans,20
E245,2009,35,Insecticide,8/14/2009,Ambrosia artemisiifolia elatior,4
E245,2009,35,Insecticide,6/24/2009,Ambrosia coronopifolia,1
E245,2009,35,Insecticide,6/24/2009,Bare ground,26
E245,2009,35,Insecticide,8/14/2009,Bare ground,17
E245,2009,35,Insecticide,6/24/2009,Koeleria cristata,22
E245,2009,35,Insecticide,8/14/2009,Koeleria cristata,28
E245,2009,35,Insecticide,6/24/2009,Lespedeza capitata,2
E245,2009,35,Insecticide,8/14/2009,Lespedeza capitata,3
E245,2009,35,Insecticide,6/24/2009,Lithospermum sp.,1
E245,2009,35,Insecticide,6/24/2009,Miscellaneous litter,15
E245,2009,35,Insecticide,6/24/2009,Panicum oligosanthes,1
E245,2009,35,Insecticide,8/14/2009,Poa pratensis,11
E245,2009,35,Insecticide,6/24/2009,Poa pratensis,8
E245,2009,35,Insecticide,8/14/2009,Rosa arkansana,15
E245,2009,35,Insecticide,6/24/2009,Rosa arkansana,5
E245,2009,35,Insecticide,6/24/2009,Solidago nemoralis,1
E245,2009,35,Insecticide,8/14/2009,Solidago nemoralis,5
E245,2009,35,Insecticide,6/24/2009,Sorghastrum nutans,18
E245,2009,35,Insecticide,8/14/2009,Sorghastrum nutans,17
E245,2009,36,FoliarFungicide,8/14/2009,Ambrosia artemisiifolia elatior,6
E245,2009,36,FoliarFungicide,8/14/2009,Bare ground,17
E245,2009,36,FoliarFungicide,6/24/2009,Bare ground,17
E245,2009,36,FoliarFungicide,8/14/2009,Koeleria cristata,12
E245,2009,36,FoliarFungicide,6/24/2009,Koeleria cristata,15
E245,2009,36,FoliarFungicide,8/14/2009,Lespedeza capitata,5
E245,2009,36,FoliarFungicide,6/24/2009,Lespedeza capitata,5
E245,2009,36,FoliarFungicide,8/14/2009,Lithospermum sp.,10
E245,2009,36,FoliarFungicide,6/24/2009,Lithospermum sp.,18
E245,2009,36,FoliarFungicide,8/14/2009,Miscellaneous forbs,3
E245,2009,36,FoliarFungicide,6/24/2009,Miscellaneous litter,10
E245,2009,36,FoliarFungicide,6/24/2009,Miscellaneous sp.,5
E245,2009,36,FoliarFungicide,6/24/2009,Poa pratensis,5
E245,2009,36,FoliarFungicide,8/14/2009,Poa pratensis,9
E245,2009,36,FoliarFungicide,6/24/2009,Sorghastrum nutans,25
E245,2009,36,FoliarFungicide,8/14/2009,Sorghastrum nutans,38
E245,2009,37,Control,8/14/2009,Ambrosia artemisiifolia elatior,2
E245,2009,37,Control,6/24/2009,Ambrosia coronopifolia,1
E245,2009,37,Control,6/24/2009,Bare ground,46
E245,2009,37,Control,8/14/2009,Bare ground,45
E245,2009,37,Control,8/14/2009,Koeleria cristata,10
E245,2009,37,Control,6/24/2009,Koeleria cristata,9
E245,2009,37,Control,6/24/2009,Lespedeza capitata,3
E245,2009,37,Control,6/24/2009,Miscellaneous litter,15
E245,2009,37,Control,8/14/2009,Miscellaneous litter,8
E245,2009,37,Control,8/14/2009,Mosses,5
E245,2009,37,Control,6/24/2009,Panicum oligosanthes,1
E245,2009,37,Control,8/14/2009,Poa pratensis,10
E245,2009,37,Control,6/24/2009,Poa pratensis,3
E245,2009,37,Control,8/14/2009,Sorghastrum nutans,20
E245,2009,37,Control,6/24/2009,Sorghastrum nutans,22
E245,2009,38,Fenced,6/24/2009,Ambrosia coronopifolia,1
E245,2009,38,Fenced,6/24/2009,Bare ground,21
E245,2009,38,Fenced,8/14/2009,Bare ground,4
E245,2009,38,Fenced,6/24/2009,Koeleria cristata,23
E245,2009,38,Fenced,8/14/2009,Koeleria cristata,11
E245,2009,38,Fenced,8/14/2009,Lespedeza capitata,3
E245,2009,38,Fenced,6/24/2009,Lespedeza capitata,2
E245,2009,38,Fenced,6/24/2009,Liatris aspera,1
E245,2009,38,Fenced,6/24/2009,Lithospermum sp.,2
E245,2009,38,Fenced,8/14/2009,Lithospermum sp.,2
E245,2009,38,Fenced,8/14/2009,Miscellaneous forbs,6
E245,2009,38,Fenced,6/24/2009,Miscellaneous litter,15
E245,2009,38,Fenced,6/24/2009,Miscellaneous sp.,2
E245,2009,38,Fenced,8/14/2009,Panicum oligosanthes,2
E245,2009,38,Fenced,6/24/2009,Physalis virginiana,1
E245,2009,38,Fenced,8/14/2009,Poa pratensis,3
E245,2009,38,Fenced,8/14/2009,Sorghastrum nutans,69
E245,2009,38,Fenced,6/24/2009,Sorghastrum nutans,32
E245,2009,39,FoliarFungicide,6/24/2009,Ambrosia artemisiifolia elatior,1
E245,2009,39,FoliarFungicide,8/14/2009,Ambrosia artemisiifolia elatior,4
E245,2009,39,FoliarFungicide,6/24/2009,Anemone cylindrica,1
E245,2009,39,FoliarFungicide,8/14/2009,Anemone cylindrica,2
E245,2009,39,FoliarFungicide,6/24/2009,Bare ground,23
E245,2009,39,FoliarFungicide,8/14/2009,Bare ground,22
E245,2009,39,FoliarFungicide,6/24/2009,Carex sp.,2
E245,2009,39,FoliarFungicide,8/14/2009,Carex sp.,4
E245,2009,39,FoliarFungicide,8/14/2009,Cyperus sp.,7
E245,2009,39,FoliarFungicide,6/24/2009,Koeleria cristata,10
E245,2009,39,FoliarFungicide,8/14/2009,Koeleria cristata,19
E245,2009,39,FoliarFungicide,8/14/2009,Lespedeza capitata,3
E245,2009,39,FoliarFungicide,6/24/2009,Miscellaneous forbs,5
E245,2009,39,FoliarFungicide,6/24/2009,Miscellaneous litter,15
E245,2009,39,FoliarFungicide,6/24/2009,Poa pratensis,15
E245,2009,39,FoliarFungicide,6/24/2009,Solidago nemoralis,3
E245,2009,39,FoliarFungicide,8/14/2009,Sorghastrum nutans,39
E245,2009,39,FoliarFungicide,6/24/2009,Sorghastrum nutans,25
E245,2009,40,Insecticide,6/24/2009,Ambrosia coronopifolia,1
E245,2009,40,Insecticide,6/24/2009,Bare ground,22
E245,2009,40,Insecticide,8/14/2009,Bare ground,32
E245,2009,40,Insecticide,8/14/2009,Cyperus sp.,2
E245,2009,40,Insecticide,8/14/2009,Koeleria cristata,12
E245,2009,40,Insecticide,6/24/2009,Koeleria cristata,12
E245,2009,40,Insecticide,6/24/2009,Lespedeza capitata,2
E245,2009,40,Insecticide,8/14/2009,Lespedeza capitata,5
E245,2009,40,Insecticide,8/14/2009,Miscellaneous forbs,5
E245,2009,40,Insecticide,6/24/2009,Miscellaneous litter,10
E245,2009,40,Insecticide,8/14/2009,Miscellaneous litter,8
E245,2009,40,Insecticide,8/14/2009,Mosses,5
E245,2009,40,Insecticide,6/24/2009,Poa pratensis,13
E245,2009,40,Insecticide,8/14/2009,Poa pratensis,13
E245,2009,40,Insecticide,8/14/2009,Rosa arkansana,3
E245,2009,40,Insecticide,6/24/2009,Solidago nemoralis,1
E245,2009,40,Insecticide,8/14/2009,Sorghastrum nutans,15
E245,2009,40,Insecticide,6/24/2009,Sorghastrum nutans,38
E245,2009,40,Insecticide,6/24/2009,Tradescantia occidentalis,1
E245,2009,41,AllPesticides,6/24/2009,Bare ground,12
E245,2009,41,AllPesticides,6/24/2009,Koeleria cristata,16
E245,2009,41,AllPesticides,6/24/2009,Lespedeza capitata,2
E245,2009,41,AllPesticides,6/24/2009,Miscellaneous litter,11
E245,2009,41,AllPesticides,6/24/2009,Miscellaneous sp.,1
E245,2009,41,AllPesticides,6/24/2009,Poa pratensis,11
E245,2009,41,AllPesticides,6/24/2009,Sorghastrum nutans,47
E245,2009,42,SoilDrenchFungicide,6/24/2009,Ambrosia artemisiifolia elatior,2
E245,2009,42,SoilDrenchFungicide,8/14/2009,Anemone cylindrica,1
E245,2009,42,SoilDrenchFungicide,8/14/2009,Bare ground,19
E245,2009,42,SoilDrenchFungicide,6/24/2009,Bare ground,17
E245,2009,42,SoilDrenchFungicide,8/14/2009,Cyperus sp.,1
E245,2009,42,SoilDrenchFungicide,8/14/2009,Koeleria cristata,25
E245,2009,42,SoilDrenchFungicide,6/24/2009,Koeleria cristata,10
E245,2009,42,SoilDrenchFungicide,8/14/2009,Lespedeza capitata,4
E245,2009,42,SoilDrenchFungicide,8/14/2009,Miscellaneous forbs,2
E245,2009,42,SoilDrenchFungicide,6/24/2009,Miscellaneous litter,10
E245,2009,42,SoilDrenchFungicide,8/14/2009,Miscellaneous litter,5
E245,2009,42,SoilDrenchFungicide,8/14/2009,Poa pratensis,20
E245,2009,42,SoilDrenchFungicide,6/24/2009,Poa pratensis,20
E245,2009,42,SoilDrenchFungicide,8/14/2009,Rosa arkansana,3
E245,2009,42,SoilDrenchFungicide,6/24/2009,Rumex acetosella,1
E245,2009,42,SoilDrenchFungicide,6/24/2009,Sorghastrum nutans,40
E245,2009,42,SoilDrenchFungicide,8/14/2009,Sorghastrum nutans,20
E245,2009,43,Fenced,6/24/2009,Bare ground,13
E245,2009,43,Fenced,6/24/2009,Carex sp.,6
E245,2009,43,Fenced,6/24/2009,Koeleria cristata,57
E245,2009,43,Fenced,6/24/2009,Lespedeza capitata,2
E245,2009,43,Fenced,6/24/2009,Lithospermum sp.,1
E245,2009,43,Fenced,6/24/2009,Miscellaneous litter,12
E245,2009,43,Fenced,6/24/2009,Poa pratensis,6
E245,2009,43,Fenced,6/24/2009,Solidago nemoralis,3
E245,2009,44,AllPesticides,6/24/2009,Anemone cylindrica,1
E245,2009,44,AllPesticides,8/14/2009,Anemone cylindrica,2
E245,2009,44,AllPesticides,8/14/2009,Aster azureus,1
E245,2009,44,AllPesticides,6/24/2009,Aster azureus,2
E245,2009,44,AllPesticides,6/24/2009,Bare ground,6
E245,2009,44,AllPesticides,6/24/2009,Carex sp.,2
E245,2009,44,AllPesticides,8/14/2009,Cyperus sp.,1
E245,2009,44,AllPesticides,6/24/2009,Erigeron sp.,1
E245,2009,44,AllPesticides,6/24/2009,Koeleria cristata,20
E245,2009,44,AllPesticides,8/14/2009,Koeleria cristata,25
E245,2009,44,AllPesticides,8/14/2009,Lespedeza capitata,2
E245,2009,44,AllPesticides,8/14/2009,Miscellaneous forbs,10
