Year,Date,Experiment,Plot,Treatment,Species,Mass(g),Mass g/m^2)
2011,9/9/11,E245,17,SoilDrenchFungicide,Sorghastrum nutans,30.61,153.05
2011,9/9/11,E245,17,SoilDrenchFungicide,Solidago nemoralis,3.99,19.95
2011,9/9/11,E245,17,SoilDrenchFungicide,Polygonum tenue,0.09,0.45
2011,9/9/11,E245,17,SoilDrenchFungicide,Polygala polygama,0.15,0.75
2011,9/9/11,E245,17,SoilDrenchFungicide,Panicum oligosanthes,0.15,0.75
2011,9/9/11,E245,17,SoilDrenchFungicide,Miscellaneous litter,33.97,169.85
2011,9/9/11,E245,17,SoilDrenchFungicide,Lithospermum caroliniense,0.66,3.3
2011,9/9/11,E245,17,SoilDrenchFungicide,Liatris aspera,0.81,4.05
2011,9/9/11,E245,17,SoilDrenchFungicide,Koeleria cristata,6.03,30.15
2011,9/9/11,E245,17,SoilDrenchFungicide,Carex sp.,0.07,0.35
2011,9/9/11,E245,17,SoilDrenchFungicide,Lespedeza capitata,1.6,8
2011,9/9/11,E245,18,Fenced,Miscellaneous litter,38.45,192.25
2011,9/9/11,E245,18,Fenced,Carex sp.,0.67,3.35
2011,9/9/11,E245,18,Fenced,Sorghastrum nutans,48.07,240.35
2011,9/9/11,E245,18,Fenced,Rudbeckia serotina,0.11,0.55
2011,9/9/11,E245,18,Fenced,Poa pratensis,2.29,11.45
2011,9/9/11,E245,18,Fenced,Koeleria cristata,2.64,13.2
2011,9/9/11,E245,18,Fenced,Anemone cylindrica,0.13,0.65
2011,9/9/11,E245,18,Fenced,Cyperus sp.,0.17,0.85
2011,9/9/11,E245,18,Fenced,Aristida basiramea,0.01,0.05
2011,9/9/11,E245,18,Fenced,Helianthemum bicknellii,0.03,0.15
2011,9/9/11,E245,18,Fenced,Lespedeza capitata,0.77,3.85
2011,9/9/11,E245,19,Insecticide,Poa pratensis,2.19,10.95
2011,9/9/11,E245,19,Insecticide,Viola pedatifida,0.1,0.5
2011,9/9/11,E245,19,Insecticide,Sorghastrum nutans,37.01,185.05
2011,9/9/11,E245,19,Insecticide,Solidago nemoralis,8.46,42.3
2011,9/9/11,E245,19,Insecticide,Rumex acetosella,1.58,7.9
2011,9/9/11,E245,19,Insecticide,Polygala polygama,0.3,1.5
2011,9/9/11,E245,19,Insecticide,Miscellaneous litter,24.58,122.9
2011,9/9/11,E245,19,Insecticide,Ambrosia coronopifolia,0.99,4.95
2011,9/9/11,E245,19,Insecticide,Lathyrus venosus,2.31,11.55
2011,9/9/11,E245,19,Insecticide,Koeleria cristata,2.76,13.8
2011,9/9/11,E245,19,Insecticide,Cyperus sp.,0.19,0.95
2011,9/9/11,E245,19,Insecticide,Carex sp.,0.78,3.9
2011,9/9/11,E245,19,Insecticide,Aster sp.,1.2,6
2011,9/9/11,E245,19,Insecticide,Anemone cylindrica,0.24,1.2
2011,9/9/11,E245,19,Insecticide,Lespedeza capitata,50.07,250.35
2011,9/9/11,E245,19,Insecticide,Rudbeckia serotina,0.49,2.45
2011,9/9/11,E245,20,SoilDrenchFungicide,Panicum oligosanthes,0.01,0.05
2011,9/9/11,E245,20,SoilDrenchFungicide,Penstemon gracilis,0.29,1.45
2011,9/9/11,E245,20,SoilDrenchFungicide,Lathyrus venosus,0.48,2.4
2011,9/9/11,E245,20,SoilDrenchFungicide,Physalis virginiana,0.01,0.05
2011,9/9/11,E245,20,SoilDrenchFungicide,Poa pratensis,1.67,8.35
2011,9/9/11,E245,20,SoilDrenchFungicide,Rumex acetosella,0.05,0.25
2011,9/9/11,E245,20,SoilDrenchFungicide,Sorghastrum nutans,30.49,152.45
2011,9/9/11,E245,20,SoilDrenchFungicide,Solidago rigida,96.25,481.25
2011,9/9/11,E245,20,SoilDrenchFungicide,Lespedeza capitata,0.09,0.45
2011,9/9/11,E245,20,SoilDrenchFungicide,Koeleria cristata,1.36,6.8
2011,9/9/11,E245,20,SoilDrenchFungicide,Helianthemum bicknellii,0.5,2.5
2011,9/9/11,E245,20,SoilDrenchFungicide,Carex sp.,0.51,2.55
2011,9/9/11,E245,20,SoilDrenchFungicide,Anemone cylindrica,3.95,19.75
2011,9/9/11,E245,20,SoilDrenchFungicide,Ambrosia coronopifolia,1.63,8.15
2011,9/9/11,E245,20,SoilDrenchFungicide,Miscellaneous litter,30.61,153.05
2011,9/9/11,E245,20,SoilDrenchFungicide,Miscellaneous forb,0.01,0.05
2011,9/9/11,E245,21,Fenced,Lithospermum caroliniense,0.47,2.35
2011,9/9/11,E245,21,Fenced,Sorghastrum nutans,21.36,106.8
2011,9/9/11,E245,21,Fenced,Solidago nemoralis,3.34,16.7
2011,9/9/11,E245,21,Fenced,Rumex acetosella,0.03,0.15
2011,9/9/11,E245,21,Fenced,Poa pratensis,1.72,8.6
2011,9/9/11,E245,21,Fenced,Miscellaneous litter,13.86,69.3
2011,9/9/11,E245,21,Fenced,Lespedeza capitata,0.05,0.25
2011,9/9/11,E245,21,Fenced,Erigeron canadensis,0.02,0.1
2011,9/9/11,E245,21,Fenced,Carex sp.,0.96,4.8
2011,9/9/11,E245,21,Fenced,Aristida basiramea,0.18,0.9
2011,9/9/11,E245,21,Fenced,Anemone cylindrica,2.6,13
2011,9/9/11,E245,21,Fenced,Panicum oligosanthes,0.09,0.45
2011,9/9/11,E245,22,FoliarFungicide,Liatris aspera,0.42,2.1
2011,9/9/11,E245,22,FoliarFungicide,Miscellaneous litter,30.16,150.8
2011,9/9/11,E245,22,FoliarFungicide,Viola pedata,0.07,0.35
2011,9/9/11,E245,22,FoliarFungicide,Tradescantia occidentalis,0.17,0.85
2011,9/9/11,E245,22,FoliarFungicide,Sorghastrum nutans,54.54,272.7
2011,9/9/11,E245,22,FoliarFungicide,Solidago nemoralis,1.28,6.4
2011,9/9/11,E245,22,FoliarFungicide,Poa pratensis,5.9,29.5
2011,9/9/11,E245,22,FoliarFungicide,Anemone cylindrica,0.09,0.45
2011,9/9/11,E245,22,FoliarFungicide,Rumex acetosella,1.28,6.4
2011,9/9/11,E245,22,FoliarFungicide,Lespedeza capitata,23.35,116.75
2011,9/9/11,E245,22,FoliarFungicide,Ambrosia coronopifolia,0.39,1.95
2011,9/9/11,E245,22,FoliarFungicide,Aster ericoides,18.28,91.4
2011,9/9/11,E245,22,FoliarFungicide,Carex sp.,1.26,6.3
2011,9/9/11,E245,22,FoliarFungicide,Cyperus sp.,0.03,0.15
2011,9/9/11,E245,22,FoliarFungicide,Koeleria cristata,6.92,34.6
2011,9/9/11,E245,22,FoliarFungicide,Lathyrus venosus,1.56,7.8
2011,9/9/11,E245,22,FoliarFungicide,Leptoloma cognatum,0.16,0.8
2011,9/9/11,E245,23,AllPesticides,Lathyrus venosus,3.02,15.1
2011,9/9/11,E245,23,AllPesticides,Solidago nemoralis,2.33,11.65
2011,9/9/11,E245,23,AllPesticides,Rumex acetosella,0.75,3.75
2011,9/9/11,E245,23,AllPesticides,Poa pratensis,2.16,10.8
2011,9/9/11,E245,23,AllPesticides,Penstemon gracilis,0.66,3.3
2011,9/9/11,E245,23,AllPesticides,Sorghastrum nutans,21.94,109.7
2011,9/9/11,E245,23,AllPesticides,Koeleria cristata,6.22,31.1
2011,9/9/11,E245,23,AllPesticides,Eragrostis spectabilis,0.07,0.35
2011,9/9/11,E245,23,AllPesticides,Cyperus sp.,0.99,4.95
2011,9/9/11,E245,23,AllPesticides,Carex sp.,1.41,7.05
2011,9/9/11,E245,23,AllPesticides,Aristida basiramea,0.29,1.45
2011,9/9/11,E245,23,AllPesticides,Ambrosia coronopifolia,4.61,23.05
2011,9/9/11,E245,23,AllPesticides,Miscellaneous litter,22.47,112.35
2011,9/9/11,E245,23,AllPesticides,Panicum oligosanthes,1.08,5.4
2011,9/9/11,E245,24,Control,Viola pedatifida,0.01,0.05
2011,9/9/11,E245,24,Control,Penstemon gracilis,0.44,2.2
2011,9/9/11,E245,24,Control,Panicum oligosanthes,0.35,1.75
2011,9/9/11,E245,24,Control,Rudbeckia serotina,0.25,1.25
2011,9/9/11,E245,24,Control,Rumex acetosella,0.73,3.65
2011,9/9/11,E245,24,Control,Setaria lutescens (glauca),0.07,0.35
2011,9/9/11,E245,24,Control,Sisyrinchium campestre,0.13,0.65
2011,9/9/11,E245,24,Control,Sorghastrum nutans,16.04,80.2
2011,9/9/11,E245,24,Control,Solidago nemoralis,0.03,0.15
2011,9/9/11,E245,24,Control,Anemone cylindrica,0.52,2.6
2011,9/9/11,E245,24,Control,Miscellaneous litter,21.69,108.45
2011,9/9/11,E245,24,Control,Ambrosia artemisiifolia elatior,9.07,45.35
2011,9/9/11,E245,24,Control,Aristida basiramea,1.5,7.5
2011,9/9/11,E245,24,Control,Carex sp.,1.33,6.65
2011,9/9/11,E245,24,Control,Eragrostis spectabilis,0.49,2.45
2011,9/9/11,E245,24,Control,Erigeron strigosus,0.01,0.05
2011,9/9/11,E245,24,Control,Hedeoma hispida,0.01,0.05
2011,9/9/11,E245,24,Control,Leptoloma cognatum,0.2,1
2011,9/9/11,E245,24,Control,Poa pratensis,3.95,19.75
2011,9/9/11,E245,25,Fenced,Koeleria cristata,1.84,9.2
2011,9/9/11,E245,25,Fenced,Panicum perlongum,0.1,0.5
2011,9/9/11,E245,25,Fenced,Tradescantia occidentalis,0.01,0.05
2011,9/9/11,E245,25,Fenced,Sorghastrum nutans,11.79,58.95
2011,9/9/11,E245,25,Fenced,Solidago nemoralis,0.21,1.05
2011,9/9/11,E245,25,Fenced,Polygonum tenue,0.02,0.1
2011,9/9/11,E245,25,Fenced,Miscellaneous litter,10.35,51.75
2011,9/9/11,E245,25,Fenced,Lespedeza capitata,8.53,42.65
2011,9/9/11,E245,25,Fenced,Carex sp.,0.01,0.05
2011,9/9/11,E245,25,Fenced,Aristida basiramea,0.01,0.05
2011,9/9/11,E245,25,Fenced,Ambrosia coronopifolia,1.47,7.35
2011,9/9/11,E245,25,Fenced,Lithospermum caroliniense,1.39,6.95
2011,9/9/11,E245,26,FoliarFungicide,Physalis virginiana,0.11,0.55
2011,9/9/11,E245,26,FoliarFungicide,Polygonum tenue,0.05,0.25
2011,9/9/11,E245,26,FoliarFungicide,Sorghastrum nutans,38.75,193.75
2011,9/9/11,E245,26,FoliarFungicide,Polygala polygama,1.16,5.8
2011,9/9/11,E245,26,FoliarFungicide,Poa pratensis,1.48,7.4
2011,9/9/11,E245,26,FoliarFungicide,Miscellaneous litter,31.26,156.3
2011,9/9/11,E245,26,FoliarFungicide,Lespedeza capitata,12.51,62.55
2011,9/9/11,E245,26,FoliarFungicide,Koeleria cristata,10.04,50.2
2011,9/9/11,E245,26,FoliarFungicide,Ambrosia coronopifolia,0.2,1
2011,9/9/11,E245,26,FoliarFungicide,Cyperus sp.,0.28,1.4
2011,9/9/11,E245,26,FoliarFungicide,Carex sp.,0.24,1.2
2011,9/9/11,E245,26,FoliarFungicide,Panicum perlongum,0.09,0.45
2011,9/9/11,E245,27,SoilDrenchFungicide,Miscellaneous litter,17.87,89.35
2011,9/9/11,E245,27,SoilDrenchFungicide,Ambrosia artemisiifolia elatior,0.81,4.05
2011,9/9/11,E245,27,SoilDrenchFungicide,Tradescantia occidentalis,0.28,1.4
2011,9/9/11,E245,27,SoilDrenchFungicide,Sorghastrum nutans,60.58,302.9
2011,9/9/11,E245,27,SoilDrenchFungicide,Polygala polygama,0.14,0.7
2011,9/9/11,E245,27,SoilDrenchFungicide,Panicum perlongum,0.49,2.45
2011,9/9/11,E245,27,SoilDrenchFungicide,Lespedeza capitata,29.84,149.2
2011,9/9/11,E245,27,SoilDrenchFungicide,Koeleria cristata,3.25,16.25
2011,9/9/11,E245,27,SoilDrenchFungicide,Cyperus sp.,0.16,0.8
2011,9/9/11,E245,27,SoilDrenchFungicide,Carex sp.,0.34,1.7
2011,9/9/11,E245,27,SoilDrenchFungicide,Poa pratensis,0.49,2.45
2011,9/9/11,E245,28,AllPesticides,Panicum perlongum,0.01,0.05
2011,9/9/11,E245,28,AllPesticides,Ambrosia coronopifolia,0.81,4.05
2011,9/9/11,E245,28,AllPesticides,Sorghastrum nutans,47.72,238.6
2011,9/9/11,E245,28,AllPesticides,Solidago nemoralis,16.17,80.85
2011,9/9/11,E245,28,AllPesticides,Rosa arkansana,0.48,2.4
2011,9/9/11,E245,28,AllPesticides,Poa pratensis,0.17,0.85
2011,9/9/11,E245,28,AllPesticides,Miscellaneous litter,21.56,107.8
2011,9/9/11,E245,28,AllPesticides,Lithospermum canescens,0.04,0.2
2011,9/9/11,E245,28,AllPesticides,Lespedeza capitata,0.29,1.45
2011,9/9/11,E245,28,AllPesticides,Koeleria cristata,7.89,39.45
2011,9/9/11,E245,28,AllPesticides,Helianthemum bicknellii,3.04,15.2
2011,9/9/11,E245,28,AllPesticides,Carex sp.,0.04,0.2
2011,9/9/11,E245,28,AllPesticides,Cyperus sp.,0.25,1.25
2011,9/9/11,E245,29,Control,Erigeron canadensis,0.01,0.05
2011,9/9/11,E245,29,Control,Tradescantia occidentalis,0.01,0.05
2011,9/9/11,E245,29,Control,Sorghastrum nutans,25.43,127.15
2011,9/9/11,E245,29,Control,Solidago nemoralis,1.71,8.55
2011,9/9/11,E245,29,Control,Poa pratensis,0.43,2.15
2011,9/9/11,E245,29,Control,Panicum perlongum,0.11,0.55
2011,9/9/11,E245,29,Control,Koeleria cristata,6.37,31.85
2011,9/9/11,E245,29,Control,Ambrosia artemisiifolia elatior,3.34,16.7
2011,9/9/11,E245,29,Control,Cyperus sp.,0.17,0.85
2011,9/9/11,E245,29,Control,Carex sp.,0.06,0.3
2011,9/9/11,E245,29,Control,Aristida basiramea,0.01,0.05
2011,9/9/11,E245,29,Control,Lespedeza capitata,0.39,1.95
2011,9/9/11,E245,29,Control,Miscellaneous litter,8.11,40.55
2011,9/9/11,E245,30,Insecticide,Panicum perlongum,0.09,0.45
2011,9/9/11,E245,30,Insecticide,Sorghastrum nutans,58.66,293.3
2011,9/9/11,E245,30,Insecticide,Physalis virginiana,0.08,0.4
2011,9/9/11,E245,30,Insecticide,Panicum oligosanthes,0.25,1.25
2011,9/9/11,E245,30,Insecticide,Miscellaneous litter,25.86,129.3
2011,9/9/11,E245,30,Insecticide,Koeleria cristata,12.99,64.95
2011,9/9/11,E245,30,Insecticide,Agropyron repens,0.08,0.4
2011,9/9/11,E245,30,Insecticide,Cyperus sp.,0.37,1.85
2011,9/9/11,E245,30,Insecticide,Carex sp.,0.64,3.2
2011,9/9/11,E245,30,Insecticide,Ambrosia artemisiifolia elatior,1.03,5.15
2011,9/9/11,E245,30,Insecticide,Lespedeza capitata,5.31,26.55
2011,9/9/11,E245,30,Insecticide,Solidago nemoralis,7.68,38.4
2011,9/9/11,E245,31,SoilDrenchFungicide,Carex sp.,0.12,0.6
2011,9/9/11,E245,31,SoilDrenchFungicide,Sporobolus cryptandrus,0.15,0.75
2011,9/9/11,E245,31,SoilDrenchFungicide,Sorghastrum nutans,7.12,35.6
2011,9/9/11,E245,31,SoilDrenchFungicide,Poa pratensis,0.73,3.65
2011,9/9/11,E245,31,SoilDrenchFungicide,Koeleria cristata,3.1,15.5
2011,9/9/11,E245,31,SoilDrenchFungicide,Aristida basiramea,0.2,1
2011,9/9/11,E245,31,SoilDrenchFungicide,Ambrosia artemisiifolia elatior,6.12,30.6
2011,9/9/11,E245,31,SoilDrenchFungicide,Miscellaneous litter,5.67,28.35
2011,9/9/11,E245,32,Control,Sorghastrum nutans,7.43,37.15
2011,9/9/11,E245,32,Control,Poa pratensis,0.73,3.65
2011,9/9/11,E245,32,Control,Koeleria cristata,2.65,13.25
2011,9/9/11,E245,32,Control,Cyperus sp.,0.09,0.45
2011,9/9/11,E245,32,Control,Carex sp.,0.09,0.45
2011,9/9/11,E245,32,Control,Ambrosia coronopifolia,0.93,4.65
2011,9/9/11,E245,32,Control,Lespedeza capitata,0.33,1.65
2011,9/9/11,E245,32,Control,Miscellaneous litter,12.63,63.15
2011,9/9/11,E245,33,Fenced,Miscellaneous litter,6.98,34.9
2011,9/9/11,E245,33,Fenced,Sorghastrum nutans,6.55,32.75
2011,9/9/11,E245,33,Fenced,Liatris aspera,0.09,0.45
2011,9/9/11,E245,33,Fenced,Koeleria cristata,1.57,7.85
2011,9/9/11,E245,33,Fenced,Cyperus sp.,0.04,0.2
2011,9/9/11,E245,33,Fenced,Tradescantia occidentalis,0.16,0.8
2011,9/9/11,E245,34,AllPesticides,Koeleria cristata,20.8,104
2011,9/9/11,E245,34,AllPesticides,Tradescantia occidentalis,0.12,0.6
2011,9/9/11,E245,34,AllPesticides,Sorghastrum nutans,52.65,263.25
2011,9/9/11,E245,34,AllPesticides,Poa pratensis,0.92,4.6
2011,9/9/11,E245,34,AllPesticides,Penstemon gracilis,0.16,0.8
2011,9/9/11,E245,34,AllPesticides,Panicum perlongum,0.44,2.2
2011,9/9/11,E245,34,AllPesticides,Panicum oligosanthes,0.03,0.15
2011,9/9/11,E245,34,AllPesticides,Lespedeza capitata,49.06,245.3
2011,9/9/11,E245,34,AllPesticides,Erigeron canadensis,0.01,0.05
2011,9/9/11,E245,34,AllPesticides,Cyperus sp.,0.34,1.7
2011,9/9/11,E245,34,AllPesticides,Carex sp.,0.53,2.65
2011,9/9/11,E245,34,AllPesticides,Ambrosia coronopifolia,0.42,2.1
2011,9/9/11,E245,34,AllPesticides,Miscellaneous litter,29.89,149.45
2011,9/9/11,E245,35,Insecticide,Sorghastrum nutans,78.48,392.4
2011,9/9/11,E245,35,Insecticide,Solidago nemoralis,7.28,36.4
2011,9/9/11,E245,35,Insecticide,Poa pratensis,2.15,10.75
2011,9/9/11,E245,35,Insecticide,Panicum perlongum,0.6,3
2011,9/9/11,E245,35,Insecticide,Koeleria cristata,9.04,45.2
2011,9/9/11,E245,35,Insecticide,Miscellaneous litter,20.27,101.35
2011,9/9/11,E245,35,Insecticide,Erigeron canadensis,0.01,0.05
2011,9/9/11,E245,35,Insecticide,Cyperus sp.,0.34,1.7
2011,9/9/11,E245,35,Insecticide,Carex sp.,0.23,1.15
2011,9/9/11,E245,35,Insecticide,Ambrosia coronopifolia,3.62,18.1
2011,9/9/11,E245,35,Insecticide,Miscellaneous forb,0.01,0.05
2011,9/9/11,E245,35,Insecticide,Lespedeza capitata,14.46,72.3
2011,9/9/11,E245,36,FoliarFungicide,Koeleria cristata,10.26,51.3
2011,9/9/11,E245,36,FoliarFungicide,Sorghastrum nutans,20.46,102.3
2011,9/9/11,E245,36,FoliarFungicide,Miscellaneous litter,8.3,41.5
2011,9/9/11,E245,36,FoliarFungicide,Lespedeza capitata,24.18,120.9
2011,9/9/11,E245,36,FoliarFungicide,Cyperus sp.,0.13,0.65
2011,9/9/11,E245,36,FoliarFungicide,Ambrosia coronopifolia,0.1,0.5
2011,9/9/11,E245,36,FoliarFungicide,Miscellaneous forb,0.01,0.05
2011,9/9/11,E245,37,Control,Liatris aspera,0.06,0.3
2011,9/9/11,E245,37,Control,Lespedeza capitata,4.66,23.3
2011,9/9/11,E245,37,Control,Sorghastrum nutans,22.42,112.1
2011,9/9/11,E245,37,Control,Ambrosia artemisiifolia elatior,0.19,0.95
2011,9/9/11,E245,37,Control,Koeleria cristata,3.4,17
2011,9/9/11,E245,37,Control,Cyperus sp.,0.11,0.55
2011,9/9/11,E245,37,Control,Miscellaneous litter,13.04,65.2
2011,9/9/11,E245,38,Fenced,Liatris aspera,0.46,2.3
2011,9/9/11,E245,38,Fenced,Sorghastrum nutans,46.43,232.15
2011,9/9/11,E245,38,Fenced,Solidago nemoralis,4.85,24.25
2011,9/9/11,E245,38,Fenced,Poa pratensis,0.19,0.95
2011,9/9/11,E245,38,Fenced,Lespedeza capitata,30.38,151.9
2011,9/9/11,E245,38,Fenced,Koeleria cristata,2.84,14.2
2011,9/9/11,E245,38,Fenced,Cyperus sp.,0.34,1.7
2011,9/9/11,E245,38,Fenced,Ambrosia artemisiifolia elatior,0.26,1.3
2011,9/9/11,E245,38,Fenced,Rhus glabra,0.01,0.05
2011,9/9/11,E245,39,FoliarFungicide,Miscellaneous litter,1.83,9.15
2011,9/9/11,E245,39,FoliarFungicide,Poa pratensis,0.85,4.25
2011,9/9/11,E245,39,FoliarFungicide,Viola pedatifida,0.07,0.35
2011,9/9/11,E245,39,FoliarFungicide,Sorghastrum nutans,24.17,120.85
2011,9/9/11,E245,39,FoliarFungicide,Cyperus sp.,0.15,0.75
2011,9/9/11,E245,39,FoliarFungicide,Liatris aspera,0.07,0.35
2011,9/9/11,E245,39,FoliarFungicide,Lespedeza capitata,49.27,246.35
2011,9/9/11,E245,39,FoliarFungicide,Polygala polygama,0.15,0.75
2011,9/9/11,E245,39,FoliarFungicide,Koeleria cristata,5.23,26.15
2011,9/9/11,E245,40,Insecticide,Ambrosia coronopifolia,0.02,0.1
2011,9/9/11,E245,40,Insecticide,Cyperus sp.,0.14,0.7
2011,9/9/11,E245,40,Insecticide,Koeleria cristata,4.96,24.8
2011,9/9/11,E245,40,Insecticide,Lespedeza capitata,4.88,24.4
2011,9/9/11,E245,40,Insecticide,Miscellaneous litter,13.38,66.9
2011,9/9/11,E245,40,Insecticide,Sorghastrum nutans,1.95,9.75
2011,9/9/11,E245,41,AllPesticides,Cyperus sp.,0.23,1.15
2011,9/9/11,E245,41,AllPesticides,Sorghastrum nutans,74.68,373.4
2011,9/9/11,E245,41,AllPesticides,Rhus glabra,6.57,32.85
2011,9/9/11,E245,41,AllPesticides,Poa pratensis,1.83,9.15
2011,9/9/11,E245,41,AllPesticides,Koeleria cristata,8.17,40.85
2011,9/9/11,E245,41,AllPesticides,Lespedeza capitata,3.15,15.75
2011,9/9/11,E245,42,SoilDrenchFungicide,Poa pratensis,1.37,6.85
2011,9/9/11,E245,42,SoilDrenchFungicide,Tradescantia occidentalis,0.01,0.05
2011,9/9/11,E245,42,SoilDrenchFungicide,Ambrosia artemisiifolia elatior,0.81,4.05
2011,9/9/11,E245,42,SoilDrenchFungicide,Sorghastrum nutans,68.82,344.1
2011,9/9/11,E245,42,SoilDrenchFungicide,Solidago nemoralis,2.91,14.55
2011,9/9/11,E245,42,SoilDrenchFungicide,Miscellaneous litter,0.48,2.4
2011,9/9/11,E245,42,SoilDrenchFungicide,Lespedeza capitata,10.9,54.5
2011,9/9/11,E245,42,SoilDrenchFungicide,Koeleria cristata,5.31,26.55
2011,9/9/11,E245,42,SoilDrenchFungicide,Carex sp.,0.41,2.05
2011,9/9/11,E245,42,SoilDrenchFungicide,Cyperus sp.,0.4,2
2011,9/9/11,E245,43,Fenced,Ambrosia artemisiifolia elatior,0.94,4.7
2011,9/9/11,E245,43,Fenced,Rumex acetosella,0.07,0.35
2011,9/9/11,E245,43,Fenced,Poa pratensis,0.33,1.65
2011,9/9/11,E245,43,Fenced,Viola pedatifida,0.08,0.4
2011,9/9/11,E245,43,Fenced,Tradescantia occidentalis,0.26,1.3
2011,9/9/11,E245,43,Fenced,Sorghastrum nutans,49.36,246.8
2011,9/9/11,E245,43,Fenced,Solidago nemoralis,0.17,0.85
2011,9/9/11,E245,43,Fenced,Miscellaneous litter,13.5,67.5
2011,9/9/11,E245,43,Fenced,Lespedeza capitata,23.03,115.15
2011,9/9/11,E245,43,Fenced,Lathyrus venosus,1.92,9.6
2011,9/9/11,E245,43,Fenced,Koeleria cristata,1.07,5.35
2011,9/9/11,E245,43,Fenced,Bouteloua gracilis,0.01,0.05
2011,9/9/11,E245,43,Fenced,Cyperus sp.,0.09,0.45
2011,9/9/11,E245,43,Fenced,Physalis virginiana,0.18,0.9
2011,9/9/11,E245,44,AllPesticides,Poa pratensis,3.79,18.95
2011,9/9/11,E245,44,AllPesticides,Viola pedatifida,0.19,0.95
2011,9/9/11,E245,44,AllPesticides,Sorghastrum nutans,22.55,112.75
2011,9/9/11,E245,44,AllPesticides,Solidago nemoralis,5.39,26.95
2011,9/9/11,E245,44,AllPesticides,Rumex acetosella,0.32,1.6
2011,9/9/11,E245,44,AllPesticides,Polygala polygama,0.01,0.05
2011,9/9/11,E245,44,AllPesticides,Koeleria cristata,2.99,14.95
2011,9/9/11,E245,44,AllPesticides,Anemone cylindrica,0.08,0.4
2011,9/9/11,E245,44,AllPesticides,Panicum oligosanthes,0.21,1.05
2011,9/9/11,E245,44,AllPesticides,Miscellaneous litter,22.55,112.75
2011,9/9/11,E245,44,AllPesticides,Lithospermum caroliniense,15.63,78.15
2011,9/9/11,E245,44,AllPesticides,Lathyrus venosus,2.61,13.05
2011,9/9/11,E245,44,AllPesticides,Panicum perlongum,0.24,1.2
2011,9/9/11,E245,44,AllPesticides,Cyperus sp.,0.1,0.5
2011,9/9/11,E245,44,AllPesticides,Rudbeckia serotina,3.82,19.1
2011,9/9/11,E245,45,Insecticide,Penstemon gracilis,0.54,2.7
2011,9/9/11,E245,45,Insecticide,Poa pratensis,3.4,17
2011,9/9/11,E245,45,Insecticide,Rumex acetosella,0.57,2.85
2011,9/9/11,E245,45,Insecticide,Solidago nemoralis,3.44,17.2
2011,9/9/11,E245,45,Insecticide,Tradescantia occidentalis,0.04,0.2
2011,9/9/11,E245,45,Insecticide,Panicum oligosanthes,0.69,3.45
2011,9/9/11,E245,45,Insecticide,Koeleria cristata,4.29,21.45
2011,9/9/11,E245,45,Insecticide,Sorghastrum nutans,34.22,171.1
2011,9/9/11,E245,45,Insecticide,Ambrosia artemisiifolia elatior,0.51,2.55
2011,9/9/11,E245,45,Insecticide,Miscellaneous grasses,18.1,90.5
2011,9/9/11,E245,45,Insecticide,Lathyrus venosus,0.15,0.75
2011,9/9/11,E245,45,Insecticide,Cyperus sp.,0.07,0.35
2011,9/9/11,E245,45,Insecticide,Carex sp.,0.24,1.2
2011,9/9/11,E245,45,Insecticide,Aristida basiramea,0.12,0.6
2011,9/9/11,E245,45,Insecticide,Anemone cylindrica,0.01,0.05
2011,9/9/11,E245,45,Insecticide,Miscellaneous forb,0.09,0.45
2011,9/9/11,E245,45,Insecticide,Monarda fistulosa,21.46,107.3
2011,9/9/11,E245,46,SoilDrenchFungicide,Poa pratensis,4.02,20.1
2011,9/9/11,E245,46,SoilDrenchFungicide,Polygala polygama,0.15,0.75
2011,9/9/11,E245,46,SoilDrenchFungicide,Silene antirrhina,0.28,1.4
2011,9/9/11,E245,46,SoilDrenchFungicide,Miscellaneous litter,29.66,148.3
2011,9/9/11,E245,46,SoilDrenchFungicide,Sorghastrum nutans,40.62,203.1
2011,9/9/11,E245,46,SoilDrenchFungicide,Koeleria cristata,1.29,6.45
2011,9/9/11,E245,46,SoilDrenchFungicide,Solidago nemoralis,2.1,10.5
2011,9/9/11,E245,46,SoilDrenchFungicide,Lithospermum caroliniense,0.19,0.95
2011,9/9/11,E245,46,SoilDrenchFungicide,Liatris aspera,0.48,2.4
2011,9/9/11,E245,46,SoilDrenchFungicide,Lathyrus venosus,0.34,1.7
2011,9/9/11,E245,46,SoilDrenchFungicide,Cyperus sp.,0.28,1.4
2011,9/9/11,E245,46,SoilDrenchFungicide,Carex sp.,0.15,0.75
2011,9/9/11,E245,46,SoilDrenchFungicide,Anemone cylindrica,0.17,0.85
2011,9/9/11,E245,46,SoilDrenchFungicide,Lespedeza capitata,5.24,26.2
2011,9/9/11,E245,47,Control,Lespedeza capitata,2.97,14.85
2011,9/9/11,E245,47,Control,Rumex acetosella,0.7,3.5
2011,9/9/11,E245,47,Control,Koeleria cristata,1.92,9.6
2011,9/9/11,E245,47,Control,Anemone cylindrica,0.22,1.1
2011,9/9/11,E245,47,Control,Solidago nemoralis,1.47,7.35
2011,9/9/11,E245,47,Control,Poa pratensis,3.69,18.45
2011,9/9/11,E245,47,Control,Panicum oligosanthes,0.38,1.9
2011,9/9/11,E245,47,Control,Miscellaneous litter,25.53,127.65
2011,9/9/11,E245,47,Control,Lithospermum caroliniense,2.57,12.85
