Exp,Year,Month,Plot,Strip,Substrip,Date,Species,NumSp,SpNum,FgNum,Fgset,C3,C4,Forb,Legume,Woody,Achmi,Agrsm,Amocan,Andge,Asctu,Elyca,Koecr,Lesca,Liaas,Luppe,Monfi,Panvi,Petpu,Poapr,Queel,Quema,Schsc,Sornu,Biomass (g/m2),Note
120,2011,8,83,1,,8/1/2011,Achillea millefolium(lanulosa),1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03,
120,2011,8,83,1,,8/1/2011,Agropyron repens,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.53,
120,2011,8,83,1,,8/1/2011,Agrostis scabra,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.57,
120,2011,8,83,1,,8/1/2011,Aristida basiramea,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.33,
120,2011,8,83,1,,8/1/2011,Rumex acetosella,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.55,
120,2011,8,83,1,,8/1/2011,Carex sp.,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.48,
120,2011,8,83,1,,8/1/2011,Crepis tectorum,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,
120,2011,8,83,1,,8/1/2011,Polygonum convolvulus,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.32,
120,2011,8,83,1,,8/1/2011,Erigeron canadensis,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.17,
120,2011,8,83,1,,8/1/2011,Hieracium aurantiacum,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02,
120,2011,8,83,1,,8/1/2011,Lepidium densiflorum,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07,
120,2011,8,83,1,,8/1/2011,Ambrosia artemisiifolia elatior,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.87,
120,2011,8,83,1,,8/1/2011,Lespedeza capitata,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.72,
120,2011,8,83,1,,8/1/2011,Lupinus perennis,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.28,
120,2011,8,83,1,,8/1/2011,Lychnis alba,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12,
120,2011,8,83,1,,8/1/2011,Oxybaphus hirsutus,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15,
120,2011,8,83,1,,8/1/2011,Poa pratensis,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.28,
120,2011,8,83,1,,8/1/2011,Cyperus sp.,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.3,
120,2011,8,83,1,,8/1/2011,Asclepias syriaca,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.8,
120,2011,8,83,2,,8/1/2011,Unsorted biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,123.32,
120,2011,8,87,1,,8/1/2011,Lespedeza capitata,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22,
120,2011,8,87,1,,8/1/2011,Trifolium repens,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,
120,2011,8,87,1,,8/1/2011,Sporobolus cryptandrus,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,
120,2011,8,87,1,,8/1/2011,Agrostis scabra,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.92,
120,2011,8,87,1,,8/1/2011,Schizachyrium scoparium,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,
120,2011,8,87,1,,8/1/2011,Koeleria cristata,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.37,
120,2011,8,87,1,,8/1/2011,Hedeoma hispida,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,
120,2011,8,87,1,,8/1/2011,Erigeron canadensis,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,
120,2011,8,87,1,,8/1/2011,era sp,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,
120,2011,8,87,1,,8/1/2011,Cyperus sp.,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.55,
120,2011,8,87,1,,8/1/2011,Crepis tectorum,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,
120,2011,8,87,1,,8/1/2011,Bouteloua gracilis,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,
120,2011,8,87,1,,8/1/2011,Bouteloua curtipendula,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.03,
120,2011,8,87,1,,8/1/2011,Sorghastrum nutans,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.58,
120,2011,8,87,2,,8/1/2011,Unsorted biomass,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74.08,
120,2011,8,89,1,,8/1/2011,Schizachyrium scoparium,16,16,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,37.85,
120,2011,8,89,1,,8/1/2011,Achillea millefolium(lanulosa),16,16,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,7.9,
120,2011,8,89,1,,8/1/2011,Amorpha canescens,16,16,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,7.42,
120,2011,8,89,1,,8/1/2011,Andropogon gerardi,16,16,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,95.53,
120,2011,8,89,1,,8/1/2011,Koeleria cristata,16,16,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.32,
120,2011,8,89,1,,8/1/2011,Liatris aspera,16,16,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2.9,
120,2011,8,89,1,,8/1/2011,Lupinus perennis,16,16,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,44.75,
120,2011,8,89,1,,8/1/2011,Panicum virgatum,16,16,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1.45,
120,2011,8,89,1,,8/1/2011,Sorghastrum nutans,16,16,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,39.18,
120,2011,8,89,1,,8/1/2011,Poa pratensis,16,16,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,28.12,
120,2011,8,89,1,,8/1/2011,Petalostemum purpureum,16,16,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,70.03,
120,2011,8,89,2,,8/1/2011,Unsorted biomass,16,16,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,399.65,
120,2011,8,92,1,,8/1/2011,Lupinus perennis,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,
120,2011,8,92,1,,8/1/2011,Taraxicum officinalis,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,
120,2011,8,92,1,,8/1/2011,Sporobolus cryptandrus,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.92,
120,2011,8,92,1,,8/1/2011,Sorghastrum nutans,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.67,
120,2011,8,92,1,,8/1/2011,Solidago nemoralis,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,
120,2011,8,92,1,,8/1/2011,Schizachyrium scoparium,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.03,
120,2011,8,92,1,,8/1/2011,Rumex acetosella,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.77,
120,2011,8,92,1,,8/1/2011,Poa pratensis,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23,
120,2011,8,92,1,,8/1/2011,Panicum virgatum,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,
120,2011,8,92,1,,8/1/2011,Mollugo verticillata,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,
120,2011,8,92,1,,8/1/2011,Koeleria cristata,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,
120,2011,8,92,1,,8/1/2011,Erigeron canadensis,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,
120,2011,8,92,1,,8/1/2011,Eragrostis spectabilis,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,
120,2011,8,92,1,,8/1/2011,Cyperus sp.,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.37,
120,2011,8,92,1,,8/1/2011,Crepis tectorum,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,
120,2011,8,92,1,,8/1/2011,Bouteloua gracilis,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,
120,2011,8,92,1,,8/1/2011,Andropogon gerardi,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,
120,2011,8,92,1,,8/1/2011,Agrostis scabra,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,
120,2011,8,92,1,,8/1/2011,Panicum perlongum,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,
120,2011,8,92,1,,8/1/2011,Aristida basiramea,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,
120,2011,8,92,2,,8/1/2011,Unsorted biomass,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108.83,
120,2011,8,93,1,,8/1/2011,Poa pratensis,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,44.85,
120,2011,8,93,1,,8/1/2011,Agrostis scabra,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.08,
120,2011,8,93,1,,8/1/2011,Chenopodium leptophyllum,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.48,
120,2011,8,93,1,,8/1/2011,Cyperus sp.,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.17,
120,2011,8,93,1,,8/1/2011,Euphorbia glyptosperma,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.17,
120,2011,8,93,1,,8/1/2011,Koeleria cristata,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.37,
120,2011,8,93,1,,8/1/2011,Lupinus perennis,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,15.03,
120,2011,8,93,1,,8/1/2011,Agropyron repens,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12.68,
120,2011,8,93,1,,8/1/2011,Petalostemum purpureum,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,112.03,
120,2011,8,93,1,,8/1/2011,Andropogon gerardi,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,38.57,
120,2011,8,93,1,,8/1/2011,Polygonum convolvulus,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2.08,
120,2011,8,93,1,,8/1/2011,Rumex acetosella,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.35,
120,2011,8,93,1,,8/1/2011,Solidago nemoralis,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7.63,
120,2011,8,93,1,,8/1/2011,Sorghastrum nutans,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,21.03,
120,2011,8,93,1,,8/1/2011,Sporobolus cryptandrus,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.48,
120,2011,8,93,1,,8/1/2011,Taraxicum officinalis,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.63,
120,2011,8,93,1,,8/1/2011,Trifolium repens,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.15,
120,2011,8,93,1,,8/1/2011,Panicum oligosanthes,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.9,
120,2011,8,93,1,,8/1/2011,Crepis tectorum,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3.27,
120,2011,8,93,2,,8/1/2011,Unsorted biomass,4,4,2,3L,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,452.87,
120,2011,8,94,1,,8/1/2011,Euphorbia glyptosperma,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,
120,2011,8,94,1,,8/1/2011,Taraxicum officinalis,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.57,
120,2011,8,94,1,,8/1/2011,Poa pratensis,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,
120,2011,8,94,1,,8/1/2011,Mosses,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,
120,2011,8,94,1,,8/1/2011,Miscellaneous litter,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.67,
120,2011,8,94,1,,8/1/2011,Koeleria cristata,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33,
120,2011,8,94,1,,8/1/2011,Linaria vulgaris,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.15,
120,2011,8,94,1,,8/1/2011,Cyperus sp.,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.95,
120,2011,8,94,1,,8/1/2011,Lespedeza capitata,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83.02,
120,2011,8,94,1,,8/1/2011,Crepis tectorum,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.93,
120,2011,8,94,1,,8/1/2011,Bouteloua gracilis,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03,
120,2011,8,94,1,,8/1/2011,Berteroa incana,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.07,
120,2011,8,94,1,,8/1/2011,Aristida basiramea,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.15,
120,2011,8,94,1,,8/1/2011,Andropogon gerardi,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18,
120,2011,8,94,1,,8/1/2011,Ambrosia artemisiifolia elatior,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33,
120,2011,8,94,1,,8/1/2011,Hedeoma hispida,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.42,
120,2011,8,94,2,,8/1/2011,Unsorted biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,165.73,
120,2011,8,94,2,,8/1/2011,Miscellaneous litter,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.8,
120,2011,8,98,1,,8/1/2011,Bouteloua curtipendula,8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,3.82,
120,2011,8,98,1,,8/1/2011,Koeleria cristata,8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0.1,
120,2011,8,98,1,,8/1/2011,Andropogon gerardi,8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,169.15,
120,2011,8,98,1,,8/1/2011,Coreopsis palmata,8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0.77,
120,2011,8,98,1,,8/1/2011,Sorghastrum nutans,8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,7.17,
120,2011,8,98,1,,8/1/2011,Lespedeza capitata,8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0.47,
120,2011,8,98,1,,8/1/2011,Achillea millefolium(lanulosa),8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,5.62,
120,2011,8,98,1,,8/1/2011,Taraxicum officinalis,8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0.17,
120,2011,8,98,1,,8/1/2011,Solidago nemoralis,8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1.62,
120,2011,8,98,1,,8/1/2011,Schizachyrium scoparium,8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,56.6,
120,2011,8,98,1,,8/1/2011,Poa pratensis,8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,47.25,
120,2011,8,98,1,,8/1/2011,Lupinus perennis,8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,80.6,
120,2011,8,98,2,,8/1/2011,Unsorted biomass,8,8,5,34FLW,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,392.22,
120,2011,8,104,1,,8/1/2011,Petalostemum purpureum,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,215.05,
120,2011,8,104,1,,8/1/2011,Bouteloua curtipendula,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0.27,
120,2011,8,104,1,,8/1/2011,Poa pratensis,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,45.27,
120,2011,8,104,1,,8/1/2011,Lupinus perennis,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,51.88,
120,2011,8,104,1,,8/1/2011,Liatris aspera,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,25.3,
120,2011,8,104,1,,8/1/2011,Koeleria cristata,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0.08,
120,2011,8,104,1,,8/1/2011,Cyperus sp.,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0.7,
120,2011,8,104,1,,8/1/2011,Panicum virgatum,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0.53,
120,2011,8,104,1,,8/1/2011,Bouteloua gracilis,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1.73,
120,2011,8,104,1,,8/1/2011,Andropogon gerardi,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,11.57,
120,2011,8,104,1,,8/1/2011,Sporobolus cryptandrus,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0.22,
120,2011,8,104,1,,8/1/2011,Achillea millefolium(lanulosa),8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,2.2,
120,2011,8,104,1,,8/1/2011,Sorghastrum nutans,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,4.65,
120,2011,8,104,1,,8/1/2011,Schizachyrium scoparium,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,45.93,
120,2011,8,104,1,,8/1/2011,Taraxicum officinalis,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0.02,
120,2011,8,104,1,,8/1/2011,Coreopsis palmata,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,9.5,
120,2011,8,104,2,,8/1/2011,Unsorted biomass,8,8,5,34FLW,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,418.28,
120,2011,8,107,1,,8/1/2011,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4.87,
120,2011,8,107,1,,8/1/2011,Cyperus sp.,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.53,
120,2011,8,107,1,,8/1/2011,Bouteloua gracilis,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.68,
120,2011,8,107,1,,8/1/2011,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,33.6,
120,2011,8,107,1,,8/1/2011,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,57.15,
120,2011,8,107,1,,8/1/2011,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,25.53,
120,2011,8,107,1,,8/1/2011,Agrostis scabra,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.57,
120,2011,8,107,1,,8/1/2011,Sorghastrum nutans,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.92,
120,2011,8,107,1,,8/1/2011,Solidago rigida,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17.57,
120,2011,8,107,1,,8/1/2011,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,46.9,
120,2011,8,107,1,,8/1/2011,Poa pratensis,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,15.8,
120,2011,8,107,1,,8/1/2011,Petalostemum purpureum,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.5,
120,2011,8,107,1,,8/1/2011,Panicum virgatum,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.53,
120,2011,8,107,1,,8/1/2011,Monarda fistulosa,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,73.48,
120,2011,8,107,1,,8/1/2011,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,51.43,
120,2011,8,107,1,,8/1/2011,Liatris aspera,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.7,
120,2011,8,107,1,,8/1/2011,Stipa spartea,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.55,
120,2011,8,107,2,,8/1/2011,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,267.55,
