,plot.bigbio,plot,rich.trt,treatment,SpNum,year,species,mass.above,mass.below,cover,leaf.C,leaf.N,leaf.P,bigb.N,bigb.C,intent.sp
11673,291,164,1,SoilDrenchFungicide,1,2009,TARAXICUM OFFICINALIS,0.2,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11674,291,164,1,SoilDrenchFungicide,1,2012,AGROSTIS SCABRA,0.4,722.04,NA,NA,NA,NA,2.105,44.776,FALSE
11675,291,164,1,SoilDrenchFungicide,1,2013,ARISTIDA BASIRAMEA,6.2,507.124,2,NA,NA,NA,2.105,44.776,FALSE
11676,291,164,1,SoilDrenchFungicide,1,2011,AGROPYRON REPENS,6.2,394.24,NA,NA,NA,NA,2.105,44.776,FALSE
11677,291,164,1,SoilDrenchFungicide,1,2011,ARISTIDA BASIRAMEA,2.1,394.24,NA,NA,NA,NA,2.105,44.776,FALSE
11678,291,164,1,SoilDrenchFungicide,1,2008,Koecr,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11679,291,164,1,SoilDrenchFungicide,1,2008,BARE GROUND,NA,NA,75,NA,NA,NA,2.105,44.776,FALSE
11680,291,164,1,SoilDrenchFungicide,1,2011,TARAXICUM OFFICINALIS,0.1,394.24,NA,NA,NA,NA,2.105,44.776,FALSE
11681,291,164,1,SoilDrenchFungicide,1,2010,MOLLUGO VERTICILLATA,1,179.26,NA,NA,NA,NA,2.105,44.776,FALSE
11682,291,164,1,SoilDrenchFungicide,1,2010,Poapr,1.2,179.26,4,NA,NA,NA,2.105,44.776,FALSE
11683,291,164,1,SoilDrenchFungicide,1,2012,DIGITARIA SP.,34.6,722.04,3,NA,NA,NA,2.105,44.776,FALSE
11684,291,164,1,SoilDrenchFungicide,1,2009,Schsc,1.3,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11685,291,164,1,SoilDrenchFungicide,1,2013,AGROSTIS SCABRA,2.2,507.124,NA,NA,NA,NA,2.105,44.776,FALSE
11686,291,164,1,SoilDrenchFungicide,1,2012,SPOROBOLUS CRYPTANDRUS,NA,NA,3,NA,NA,NA,2.105,44.776,FALSE
11687,291,164,1,SoilDrenchFungicide,1,2009,Poapr,2.3,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11688,291,164,1,SoilDrenchFungicide,1,2008,MISCELLANEOUS FORBS,NA,NA,3,NA,NA,NA,2.105,44.776,FALSE
11689,291,164,1,SoilDrenchFungicide,1,2011,MOLLUGO VERTICILLATA,1.6,394.24,NA,NA,NA,NA,2.105,44.776,FALSE
11690,291,164,1,SoilDrenchFungicide,1,2009,CREPIS TECTORUM,0.3,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11691,291,164,1,SoilDrenchFungicide,1,2013,MOLLUGO VERTICILLATA,0.6,507.124,1,NA,NA,NA,2.105,44.776,FALSE
11692,291,164,1,SoilDrenchFungicide,1,2011,Schsc,0.9,394.24,NA,NA,NA,NA,2.105,44.776,FALSE
11693,291,164,1,SoilDrenchFungicide,1,2010,Petpu,53.5,179.26,35,NA,NA,NA,2.105,44.776,TRUE
11694,291,164,1,SoilDrenchFungicide,1,2008,AGROPYRON REPENS,NA,NA,2,NA,NA,NA,2.105,44.776,FALSE
11695,291,164,1,SoilDrenchFungicide,1,2012,Petpu,35.4,722.04,25,NA,NA,NA,2.105,44.776,TRUE
11696,291,164,1,SoilDrenchFungicide,1,2013,SPOROBOLUS CRYPTANDRUS,2.8,507.124,9,NA,NA,NA,2.105,44.776,FALSE
11697,291,164,1,SoilDrenchFungicide,1,2009,Petpu,162.6,261.02,NA,NA,NA,NA,2.105,44.776,TRUE
11698,291,164,1,SoilDrenchFungicide,1,2011,EUPHORBIA GLYPTOSPERMA,0.8,394.24,3,NA,NA,NA,2.105,44.776,FALSE
11699,291,164,1,SoilDrenchFungicide,1,2008,UNSORTED BIOMASS,37.2,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11700,291,164,1,SoilDrenchFungicide,1,2011,SPOROBOLUS CRYPTANDRUS,NA,NA,2,NA,NA,NA,2.105,44.776,FALSE
11701,291,164,1,SoilDrenchFungicide,1,2013,BARE GROUND,NA,NA,15,NA,NA,NA,2.105,44.776,FALSE
11702,291,164,1,SoilDrenchFungicide,1,2011,POLYGONUM TENUE,8.4,394.24,NA,NA,NA,NA,2.105,44.776,FALSE
11703,291,164,1,SoilDrenchFungicide,1,2007,CYPERUS SP.,0.7,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11704,291,164,1,SoilDrenchFungicide,1,2009,AGROPYRON REPENS,0.1,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11705,291,164,1,SoilDrenchFungicide,1,2010,EUPHORBIA GLYPTOSPERMA,13.2,179.26,1,NA,NA,NA,2.105,44.776,FALSE
11706,291,164,1,SoilDrenchFungicide,1,2009,ARISTIDA BASIRAMEA,2,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11707,291,164,1,SoilDrenchFungicide,1,2009,LEPIDIUM DENSIFLORUM,0.08,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11708,291,164,1,SoilDrenchFungicide,1,2011,MISCELLANEOUS LITTER,NA,NA,2,NA,NA,NA,2.105,44.776,FALSE
11709,291,164,1,SoilDrenchFungicide,1,2013,AGROPYRON REPENS,14.9,507.124,2,NA,NA,NA,2.105,44.776,FALSE
11710,291,164,1,SoilDrenchFungicide,1,2010,CYPERUS SP.,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11711,291,164,1,SoilDrenchFungicide,1,2009,CYPERUS SP.,3.1,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11712,291,164,1,SoilDrenchFungicide,1,2013,Petpu,212.2,507.124,46,NA,NA,NA,2.105,44.776,TRUE
11713,291,164,1,SoilDrenchFungicide,1,2011,Poapr,2.1,394.24,NA,NA,NA,NA,2.105,44.776,FALSE
11714,291,164,1,SoilDrenchFungicide,1,2009,CAREX SP.,0.4,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11715,291,164,1,SoilDrenchFungicide,1,2011,LEPIDIUM DENSIFLORUM,0.1,394.24,NA,NA,NA,NA,2.105,44.776,FALSE
11716,291,164,1,SoilDrenchFungicide,1,2013,BOUTELOUA GRACILIS,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11717,291,164,1,SoilDrenchFungicide,1,2013,MISCELLANEOUS LITTER,NA,NA,18,NA,NA,NA,2.105,44.776,FALSE
11718,291,164,1,SoilDrenchFungicide,1,2011,Petpu,120.8,394.24,30,NA,NA,NA,2.105,44.776,TRUE
11719,291,164,1,SoilDrenchFungicide,1,2009,DIGITARIA SP.,0.3,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11720,291,164,1,SoilDrenchFungicide,1,2013,SILENE ANTIRRHINA,0.9,507.124,1,NA,NA,NA,2.105,44.776,FALSE
11721,291,164,1,SoilDrenchFungicide,1,2008,MISCELLANEOUS GRASSES,NA,NA,6,NA,NA,NA,2.105,44.776,FALSE
11722,291,164,1,SoilDrenchFungicide,1,2009,HEDEOMA HISPIDA,0.1,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11723,291,164,1,SoilDrenchFungicide,1,2011,HEDEOMA HISPIDA,0.8,394.24,NA,NA,NA,NA,2.105,44.776,FALSE
11724,291,164,1,SoilDrenchFungicide,1,2010,CREPIS TECTORUM,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11725,291,164,1,SoilDrenchFungicide,1,2010,CYPERUS SCHWEINITZII,3.3,179.26,NA,NA,NA,NA,2.105,44.776,FALSE
11726,291,164,1,SoilDrenchFungicide,1,2007,DIGITARIA SP.,0.1,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11727,291,164,1,SoilDrenchFungicide,1,2007,Petpu,5.3,NA,NA,NA,NA,NA,2.105,44.776,TRUE
11728,291,164,1,SoilDrenchFungicide,1,2013,EUPHORBIA GLYPTOSPERMA,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11729,291,164,1,SoilDrenchFungicide,1,2013,Poapr,14.9,507.124,1,NA,NA,NA,2.105,44.776,FALSE
11730,291,164,1,SoilDrenchFungicide,1,2008,Poapr,NA,NA,3,NA,NA,NA,2.105,44.776,FALSE
11731,291,164,1,SoilDrenchFungicide,1,2013,CYPERUS SP.,12.2,507.124,2,NA,NA,NA,2.105,44.776,FALSE
11732,291,164,1,SoilDrenchFungicide,1,2010,BOUTELOUA GRACILIS,0.6,179.26,NA,NA,NA,NA,2.105,44.776,FALSE
11733,291,164,1,SoilDrenchFungicide,1,2008,Petpu,NA,NA,8,NA,NA,NA,2.105,44.776,TRUE
11734,291,164,1,SoilDrenchFungicide,1,2007,EUPHORBIA GLYPTOSPERMA,0.1,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11735,291,164,1,SoilDrenchFungicide,1,2013,CREPIS TECTORUM,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11736,291,164,1,SoilDrenchFungicide,1,2013,DIGITARIA SP.,1.1,507.124,NA,NA,NA,NA,2.105,44.776,FALSE
11737,291,165,1,Control,1,2010,CYPERUS SCHWEINITZII,0.5,779.54,NA,NA,NA,NA,2.105,44.776,FALSE
11738,291,165,1,Control,1,2013,BARE GROUND,NA,NA,37,NA,NA,NA,2.105,44.776,FALSE
11739,291,165,1,Control,1,2013,BOUTELOUA GRACILIS,41.1,748.345,2,NA,NA,NA,2.105,44.776,FALSE
11740,291,165,1,Control,1,2011,Sornu,0.3,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11741,291,165,1,Control,1,2010,CYPERUS FILICULMIS,0.5,779.54,NA,NA,NA,NA,2.105,44.776,FALSE
11742,291,165,1,Control,1,2010,BOUTELOUA GRACILIS,0.6,779.54,NA,NA,NA,NA,2.105,44.776,FALSE
11743,291,165,1,Control,1,2012,CYPERUS SP.,8.9,532.89,3,NA,NA,NA,2.105,44.776,FALSE
11744,291,165,1,Control,1,2010,BARE GROUND,NA,NA,63,NA,NA,NA,2.105,44.776,FALSE
11745,291,165,1,Control,1,2012,LEPTOLOMA COGNATUM,NA,NA,2,NA,NA,NA,2.105,44.776,FALSE
11746,291,165,1,Control,1,2009,Petpu,102.6,686.18,NA,NA,NA,NA,2.105,44.776,TRUE
11747,291,165,1,Control,1,2013,ARISTIDA BASIRAMEA,8.6,748.345,NA,NA,NA,NA,2.105,44.776,FALSE
11748,291,165,1,Control,1,2010,ARISTIDA BASIRAMEA,5.3,779.54,NA,NA,NA,NA,2.105,44.776,FALSE
11749,291,165,1,Control,1,2009,ARISTIDA BASIRAMEA,9.2,686.18,NA,NA,NA,NA,2.105,44.776,FALSE
11750,291,165,1,Control,1,2013,CYPERUS SP.,3.1,748.345,NA,NA,NA,NA,2.105,44.776,FALSE
11751,291,165,1,Control,1,2011,Poapr,1.6,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11752,291,165,1,Control,1,2011,BARE GROUND,NA,NA,29,NA,NA,NA,2.105,44.776,FALSE
11753,291,165,1,Control,1,2013,SILENE ANTIRRHINA,0.2,748.345,NA,NA,NA,NA,2.105,44.776,FALSE
11754,291,165,1,Control,1,2013,AGROPYRON REPENS,4.6,748.345,5,NA,NA,NA,2.105,44.776,FALSE
11755,291,165,1,Control,1,2010,Poapr,NA,NA,3,NA,NA,NA,2.105,44.776,FALSE
11756,291,165,1,Control,1,2009,TARAXICUM OFFICINALIS,0.2,686.18,NA,NA,NA,NA,2.105,44.776,FALSE
11757,291,165,1,Control,1,2008,MISCELLANEOUS GRASSES,NA,NA,4,NA,NA,NA,2.105,44.776,FALSE
11758,291,165,1,Control,1,2009,SPOROBOLUS CRYPTANDRUS,1.7,686.18,NA,NA,NA,NA,2.105,44.776,FALSE
11759,291,165,1,Control,1,2012,MISCELLANEOUS LITTER,NA,NA,8,NA,NA,NA,2.105,44.776,FALSE
11760,291,165,1,Control,1,2009,Poapr,2.5,686.18,NA,NA,NA,NA,2.105,44.776,FALSE
11761,291,165,1,Control,1,2013,SPOROBOLUS CRYPTANDRUS,1.5,748.345,NA,NA,NA,NA,2.105,44.776,FALSE
11762,291,165,1,Control,1,2010,AGROPYRON REPENS,4,779.54,NA,NA,NA,NA,2.105,44.776,FALSE
11763,291,165,1,Control,1,2012,BOUTELOUA GRACILIS,NA,NA,6,NA,NA,NA,2.105,44.776,FALSE
11764,291,165,1,Control,1,2010,Petpu,161,779.54,30,NA,NA,NA,2.105,44.776,TRUE
11765,291,165,1,Control,1,2011,BOUTELOUA GRACILIS,13.7,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11766,291,165,1,Control,1,2009,POLYGALA POLYGAMA,0.8,686.18,NA,NA,NA,NA,2.105,44.776,FALSE
11767,291,165,1,Control,1,2011,Petpu,139.1,261.02,65,NA,NA,NA,2.105,44.776,TRUE
11768,291,165,1,Control,1,2009,CREPIS TECTORUM,2.9,686.18,NA,NA,NA,NA,2.105,44.776,FALSE
11769,291,165,1,Control,1,2010,LEPIDIUM DENSIFLORUM,0.1,779.54,NA,NA,NA,NA,2.105,44.776,FALSE
11770,291,165,1,Control,1,2010,CYPERUS SP.,1,779.54,1,NA,NA,NA,2.105,44.776,FALSE
11771,291,165,1,Control,1,2010,MOLLUGO VERTICILLATA,0.3,779.54,NA,NA,NA,NA,2.105,44.776,FALSE
11772,291,165,1,Control,1,2012,BARE GROUND,NA,NA,18,NA,NA,NA,2.105,44.776,FALSE
11773,291,165,1,Control,1,2008,Koecr,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11774,291,165,1,Control,1,2010,EUPHORBIA GLYPTOSPERMA,7,779.54,NA,NA,NA,NA,2.105,44.776,FALSE
11775,291,165,1,Control,1,2013,Poapr,23.8,748.345,3,NA,NA,NA,2.105,44.776,FALSE
11776,291,165,1,Control,1,2007,ARISTIDA BASIRAMEA,2.9,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11777,291,165,1,Control,1,2013,AGROSTIS SCABRA,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11778,291,165,1,Control,1,2008,Petpu,NA,NA,15,NA,NA,NA,2.105,44.776,TRUE
11779,291,165,1,Control,1,2009,BOUTELOUA GRACILIS,3,686.18,NA,NA,NA,NA,2.105,44.776,FALSE
11780,291,165,1,Control,1,2007,Petpu,22.5,NA,NA,NA,NA,NA,2.105,44.776,TRUE
11781,291,165,1,Control,1,2012,AGROSTIS SCABRA,1.1,532.89,NA,NA,NA,NA,2.105,44.776,FALSE
11782,291,165,1,Control,1,2011,ARISTIDA BASIRAMEA,1.6,261.02,1,NA,NA,NA,2.105,44.776,FALSE
11783,291,165,1,Control,1,2013,Koecr,NA,NA,2,NA,NA,NA,2.105,44.776,FALSE
11784,291,165,1,Control,1,2012,DIGITARIA SP.,1.9,532.89,NA,NA,NA,NA,2.105,44.776,FALSE
11785,291,165,1,Control,1,2012,SPOROBOLUS CRYPTANDRUS,5.3,532.89,NA,NA,NA,NA,2.105,44.776,FALSE
11786,291,165,1,Control,1,2013,Petpu,189.5,748.345,50,NA,NA,NA,2.105,44.776,TRUE
11787,291,165,1,Control,1,2011,Luppe,0.1,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11788,291,165,1,Control,1,2007,BOUTELOUA GRACILIS,0.14,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11789,291,165,1,Control,1,2007,HEDEOMA HISPIDA,0.15,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11790,291,165,1,Control,1,2009,HEDEOMA HISPIDA,0.1,686.18,NA,NA,NA,NA,2.105,44.776,FALSE
11791,291,165,1,Control,1,2011,CREPIS TECTORUM,0.1,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11792,291,165,1,Control,1,2007,SPOROBOLUS CRYPTANDRUS,0.9,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11793,291,165,1,Control,1,2013,PETALOSTEMUM CANDIDUM,8.5,748.345,NA,NA,NA,NA,2.105,44.776,FALSE
11794,291,165,1,Control,1,2008,UNSORTED BIOMASS,27.1,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11795,291,165,1,Control,1,2012,ARISTIDA BASIRAMEA,11.5,532.89,11,NA,NA,NA,2.105,44.776,FALSE
11796,291,165,1,Control,1,2008,MISCELLANEOUS FORBS,NA,NA,4,NA,NA,NA,2.105,44.776,FALSE
11797,291,165,1,Control,1,2010,TARAXICUM OFFICINALIS,1.3,779.54,2,NA,NA,NA,2.105,44.776,FALSE
11798,291,165,1,Control,1,2009,MOSSES,65.5,686.18,NA,NA,NA,NA,2.105,44.776,FALSE
11799,291,165,1,Control,1,2012,PETALOSTEMUM CANDIDUM,NA,NA,2,NA,NA,NA,2.105,44.776,FALSE
11800,291,165,1,Control,1,2008,BARE GROUND,NA,NA,73,NA,NA,NA,2.105,44.776,FALSE
11801,291,165,1,Control,1,2011,CYPERUS SP.,4.5,261.02,4,NA,NA,NA,2.105,44.776,FALSE
11802,291,165,1,Control,1,2009,CYPERUS SP.,1,686.18,NA,NA,NA,NA,2.105,44.776,FALSE
11803,291,165,1,Control,1,2011,LEPIDIUM DENSIFLORUM,0.2,261.02,NA,NA,NA,NA,2.105,44.776,FALSE
11804,291,165,1,Control,1,2007,LEPIDIUM DENSIFLORUM,0.03,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11805,291,165,1,Control,1,2008,AGROPYRON REPENS,NA,NA,2,NA,NA,NA,2.105,44.776,FALSE
11806,291,165,1,Control,1,2012,MOLLUGO VERTICILLATA,0.71,532.89,NA,NA,NA,NA,2.105,44.776,FALSE
11807,291,165,1,Control,1,2008,Poapr,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11808,291,165,1,Control,1,2012,AGROPYRON REPENS,17.5,532.89,NA,NA,NA,NA,2.105,44.776,FALSE
11809,291,165,1,Control,1,2012,Petpu,40.5,532.89,45,NA,NA,NA,2.105,44.776,TRUE
11810,291,165,1,Control,1,2009,LEPIDIUM DENSIFLORUM,0.1,686.18,NA,NA,NA,NA,2.105,44.776,FALSE
11811,291,165,1,Control,1,2011,DIGITARIA SP.,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11812,291,165,1,Control,1,2010,PETALOSTEMUM CANDIDUM,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11813,291,165,1,Control,1,2012,Schsc,2,532.89,5,NA,NA,NA,2.105,44.776,FALSE
11814,291,161,1,AllPesticides,1,2010,EUPHORBIA GLYPTOSPERMA,3.6,559.16,2,NA,NA,NA,2.105,44.776,FALSE
11815,291,161,1,AllPesticides,1,2011,DIGITARIA SP.,4,493.26,6,NA,NA,NA,2.105,44.776,FALSE
11816,291,161,1,AllPesticides,1,2010,BARE GROUND,NA,NA,55,NA,NA,NA,2.105,44.776,FALSE
11817,291,161,1,AllPesticides,1,2008,UNSORTED BIOMASS,58.3,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11818,291,161,1,AllPesticides,1,2012,BOUTELOUA GRACILIS,11.7,327.3,NA,NA,NA,NA,2.105,44.776,FALSE
11819,291,161,1,AllPesticides,1,2008,BARE GROUND,NA,NA,69,NA,NA,NA,2.105,44.776,FALSE
11820,291,161,1,AllPesticides,1,2013,CYPERUS SP.,4.2,2605.387,1,NA,NA,NA,2.105,44.776,FALSE
11821,291,161,1,AllPesticides,1,2012,CYPERUS SP.,3.2,327.3,NA,NA,NA,NA,2.105,44.776,FALSE
11822,291,161,1,AllPesticides,1,2010,BOUTELOUA GRACILIS,0.8,559.16,NA,NA,NA,NA,2.105,44.776,FALSE
11823,291,161,1,AllPesticides,1,2011,CREPIS TECTORUM,0.8,493.26,NA,NA,NA,NA,2.105,44.776,FALSE
11824,291,161,1,AllPesticides,1,2011,CYPERUS SP.,2.2,493.26,NA,NA,NA,NA,2.105,44.776,FALSE
11825,291,161,1,AllPesticides,1,2013,MISCELLANEOUS LITTER,NA,NA,5,NA,NA,NA,2.105,44.776,FALSE
11826,291,161,1,AllPesticides,1,2007,ARISTIDA BASIRAMEA,2.3,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11827,291,161,1,AllPesticides,1,2013,BOUTELOUA GRACILIS,0.7,2605.387,NA,NA,NA,NA,2.105,44.776,FALSE
11828,291,161,1,AllPesticides,1,2011,Petpu,377.6,493.26,77,NA,NA,NA,2.105,44.776,TRUE
11829,291,161,1,AllPesticides,1,2009,ARISTIDA BASIRAMEA,0.8,866.61,NA,NA,NA,NA,2.105,44.776,FALSE
11830,291,161,1,AllPesticides,1,2011,ARISTIDA BASIRAMEA,0.3,493.26,NA,NA,NA,NA,2.105,44.776,FALSE
11831,291,161,1,AllPesticides,1,2013,EUPHORBIA GLYPTOSPERMA,0.09,2605.387,2,NA,NA,NA,2.105,44.776,FALSE
11832,291,161,1,AllPesticides,1,2011,MOLLUGO VERTICILLATA,0.1,493.26,NA,NA,NA,NA,2.105,44.776,FALSE
11833,291,161,1,AllPesticides,1,2010,AGROPYRON REPENS,0.9,559.16,NA,NA,NA,NA,2.105,44.776,FALSE
11834,291,161,1,AllPesticides,1,2009,Schsc,0.07,866.61,NA,NA,NA,NA,2.105,44.776,FALSE
11835,291,161,1,AllPesticides,1,2007,AGROPYRON REPENS,4.4,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11836,291,161,1,AllPesticides,1,2011,MOSSES,NA,NA,7,NA,NA,NA,2.105,44.776,FALSE
11837,291,161,1,AllPesticides,1,2012,LEPIDIUM DENSIFLORUM,NA,NA,5,NA,NA,NA,2.105,44.776,FALSE
11838,291,161,1,AllPesticides,1,2011,AGROPYRON REPENS,3,493.26,NA,NA,NA,NA,2.105,44.776,FALSE
11839,291,161,1,AllPesticides,1,2009,Poapr,1,866.61,NA,NA,NA,NA,2.105,44.776,FALSE
11840,291,161,1,AllPesticides,1,2009,Petpu,64.6,866.61,NA,NA,NA,NA,2.105,44.776,TRUE
11841,291,161,1,AllPesticides,1,2011,BOUTELOUA GRACILIS,0.5,493.26,NA,NA,NA,NA,2.105,44.776,FALSE
11842,291,161,1,AllPesticides,1,2013,PETALOSTEMUM CANDIDUM,NA,NA,50,NA,NA,NA,2.105,44.776,FALSE
11843,291,161,1,AllPesticides,1,2012,BARE GROUND,NA,NA,2,NA,NA,NA,2.105,44.776,FALSE
11844,291,161,1,AllPesticides,1,2012,AGROPYRON REPENS,4.1,327.3,4,NA,NA,NA,2.105,44.776,FALSE
11845,291,161,1,AllPesticides,1,2012,SPOROBOLUS CRYPTANDRUS,3.7,327.3,NA,NA,NA,NA,2.105,44.776,FALSE
11846,291,161,1,AllPesticides,1,2012,ARISTIDA BASIRAMEA,30.1,327.3,7,NA,NA,NA,2.105,44.776,FALSE
11847,291,161,1,AllPesticides,1,2009,AGROPYRON REPENS,2,866.61,NA,NA,NA,NA,2.105,44.776,FALSE
11848,291,161,1,AllPesticides,1,2012,MOSSES,NA,NA,7,NA,NA,NA,2.105,44.776,FALSE
11849,291,161,1,AllPesticides,1,2013,BARE GROUND,NA,NA,33,NA,NA,NA,2.105,44.776,FALSE
11850,291,161,1,AllPesticides,1,2012,Petpu,102.8,327.3,40,NA,NA,NA,2.105,44.776,TRUE
11851,291,161,1,AllPesticides,1,2011,Lesca,0.9,493.26,NA,NA,NA,NA,2.105,44.776,FALSE
11852,291,161,1,AllPesticides,1,2013,AGROSTIS SCABRA,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11853,291,161,1,AllPesticides,1,2010,TARAXICUM OFFICINALIS,1.6,559.16,NA,NA,NA,NA,2.105,44.776,FALSE
11854,291,161,1,AllPesticides,1,2010,Schsc,0.6,559.16,NA,NA,NA,NA,2.105,44.776,FALSE
11855,291,161,1,AllPesticides,1,2013,TARAXICUM OFFICINALIS,NA,NA,3,NA,NA,NA,2.105,44.776,FALSE
11856,291,161,1,AllPesticides,1,2012,PANICUM OLIGOSANTHES,0.14,327.3,NA,NA,NA,NA,2.105,44.776,FALSE
11857,291,161,1,AllPesticides,1,2012,MISCELLANEOUS LITTER,NA,NA,30,NA,NA,NA,2.105,44.776,FALSE
11858,291,161,1,AllPesticides,1,2012,TARAXICUM OFFICINALIS,NA,NA,5,NA,NA,NA,2.105,44.776,FALSE
11859,291,161,1,AllPesticides,1,2011,LACTUCA SP.,0.6,493.26,NA,NA,NA,NA,2.105,44.776,FALSE
11860,291,161,1,AllPesticides,1,2013,ARISTIDA BASIRAMEA,3.2,2605.387,3,NA,NA,NA,2.105,44.776,FALSE
11861,291,161,1,AllPesticides,1,2012,Lesca,0.3,327.3,NA,NA,NA,NA,2.105,44.776,FALSE
11862,291,161,1,AllPesticides,1,2013,Agrsm,NA,NA,2,NA,NA,NA,2.105,44.776,FALSE
11863,291,161,1,AllPesticides,1,2013,SOLIDAGO RIGIDA,NA,NA,5,NA,NA,NA,2.105,44.776,FALSE
11864,291,161,1,AllPesticides,1,2007,HEDEOMA HISPIDA,0.1,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11865,291,161,1,AllPesticides,1,2011,BARE GROUND,NA,NA,8,NA,NA,NA,2.105,44.776,FALSE
11866,291,161,1,AllPesticides,1,2013,AGROPYRON REPENS,12.6,2605.387,NA,NA,NA,NA,2.105,44.776,FALSE
11867,291,161,1,AllPesticides,1,2013,Petpu,193.4,2605.387,NA,NA,NA,NA,2.105,44.776,TRUE
11868,291,161,1,AllPesticides,1,2013,Poapr,20.8,2605.387,1,NA,NA,NA,2.105,44.776,FALSE
11869,291,161,1,AllPesticides,1,2007,SPOROBOLUS CRYPTANDRUS,0.5,NA,NA,NA,NA,NA,2.105,44.776,FALSE
11870,291,161,1,AllPesticides,1,2007,Petpu,54.9,NA,NA,NA,NA,NA,2.105,44.776,TRUE
11871,291,162,1,Insecticide,1,2008,Poapr,NA,NA,2,NA,NA,NA,2.105,44.776,FALSE
11872,291,162,1,Insecticide,1,2010,Petpu,110.3,399.64,35,NA,NA,NA,2.105,44.776,TRUE
11873,291,162,1,Insecticide,1,2008,Petpu,NA,NA,10,NA,NA,NA,2.105,44.776,TRUE
11874,291,162,1,Insecticide,1,2011,ARISTIDA BASIRAMEA,1.6,413.49,NA,NA,NA,NA,2.105,44.776,FALSE
11875,291,162,1,Insecticide,1,2011,BARE GROUND,NA,NA,23,NA,NA,NA,2.105,44.776,FALSE
11876,291,162,1,Insecticide,1,2013,SPOROBOLUS CRYPTANDRUS,5,921.281,NA,NA,NA,NA,2.105,44.776,FALSE
11877,291,162,1,Insecticide,1,2010,HEDEOMA HISPIDA,0.2,399.64,NA,NA,NA,NA,2.105,44.776,FALSE
11878,291,162,1,Insecticide,1,2008,MISCELLANEOUS GRASSES,NA,NA,4,NA,NA,NA,2.105,44.776,FALSE
11879,291,162,1,Insecticide,1,2008,BARE GROUND,NA,NA,71,NA,NA,NA,2.105,44.776,FALSE
11880,291,162,1,Insecticide,1,2013,Poapr,22.4,921.281,2,NA,NA,NA,2.105,44.776,FALSE
11881,291,162,1,Insecticide,1,2012,DIGITARIA SP.,26.8,1233.55,1,NA,NA,NA,2.105,44.776,FALSE
11882,291,162,1,Insecticide,1,2012,LEPTOLOMA COGNATUM,NA,NA,4,NA,NA,NA,2.105,44.776,FALSE
11883,291,162,1,Insecticide,1,2011,AGROPYRON REPENS,11.2,413.49,NA,NA,NA,NA,2.105,44.776,FALSE
11884,291,162,1,Insecticide,1,2012,Schsc,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11885,291,162,1,Insecticide,1,2012,CYPERUS SP.,14.7,1233.55,3,NA,NA,NA,2.105,44.776,FALSE
11886,291,162,1,Insecticide,1,2013,ERIGERON STRIGOSUS,NA,NA,1,NA,NA,NA,2.105,44.776,FALSE
11887,295,167,32,Control,NA,2012,Luppe,7.3,1546.05,NA,NA,NA,NA,NA,NA,NA
